"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"	"fit"	"delta"	"w"	"regime"	"data"	"tree"
"ouwie_Afr_avgl_34"	"BM1"	-2593.05368951826	5190.10737903652	5190.11327874154	5201.34584586898	2	1000	0	0	0	0	0.116792349457962	0.116792349457962	1.08729525656578	1.48071880915677	1.08729525656578	1.48071880915677	5190.11327874154	1256.01248928891	1.37178503720112e-273	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_34"	"BMS"	-2538.76087574185	5083.52175148369	5083.53355669766	5100.37945173237	3	990	31	0	0	0	0.120246123292867	0.00937136948575565	1.20235615104043	1.32496481082433	1.20235615104043	1.32496481082433	5083.53355669766	1149.43276724503	1.90888007453507e-250	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_34"	"OU1"	-1992.87188726439	3991.74377452877	3991.75557974274	4008.60147477745	3	1700	62	0	0.26714983901905	0.26714983901905	0.266131124758527	0.266131124758527	0.58803312242193	0.0199757211747821	0.58803312242193	0.0199757211747821	3991.75557974274	57.6547902901134	2.27695303159305e-13	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_34"	"OUM"	-1963.04055220663	3934.08110441326	3934.10078945263	3956.55803807817	4	1800	27	0	0.333756701203462	0.333756701203462	0.310425021005505	0.310425021005505	0.536475018899414	0.0186355439942462	1.2149646992585	0.0822753285534679	3934.10078945263	0	0.753238849462906	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_34"	"OUMV"	-1963.15158518533	3936.30317037066	3936.33271246815	3964.39933745179	5	1700	85	17	0.313386258225117	0.313386258225117	0.29324131038913	0.295030787027	0.540431641340191	0.0189990227764822	1.2150604844595	0.0831092041994019	3936.33271246815	2.23192301552081	0.246761150536867	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_35"	"BM1"	-2276.60008903266	4557.20017806531	4557.20607777033	4568.43864489777	2	1000	0	0	0	0	0.0970185357860031	0.0970185357860031	1.07366817356131	1.32315914324779	1.07366817356131	1.32315914324779	4557.20607777033	934.037200127247	1.09824890540175e-203	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_35"	"BMS"	-2271.96381883753	4549.92763767507	4549.93944288904	4566.78533792375	3	990	33	0	0	0	0.0984561217230852	0.0548445742804727	1.10995590527093	1.32335370735242	1.10995590527093	1.32335370735242	4549.93944288904	926.770565245958	4.15556896873205e-202	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_35"	"OU1"	-1828.0319345253	3662.0638690506	3662.07567426457	3678.92156929928	3	1600	210	0	0.165646301558528	0.165646301558528	0.164729193906091	0.164729193906091	0.64587964793379	0.0257640093329713	0.64587964793379	0.0257640093329713	3662.07567426457	38.9067966214875	2.60494280532011e-09	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_35"	"OUM"	-1807.57459630185	3623.14919260371	3623.16887764308	3645.62612626862	4	1600	200	0	0.177388055068752	0.177388055068752	0.169020516958469	0.169020516958469	0.591199145436618	0.0252289460247909	1.23212954410792	0.0943918910345158	3623.16887764308	0	0.731647230325215	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_35"	"OUMV"	-1807.57266383482	3625.14532766963	3625.17486976712	3653.24149475077	5	1500	220	33	0.177356650681891	0.177356650681891	0.168928235874504	0.170716411069524	0.591222693672243	0.0252268735619877	1.23212496842622	0.0948711325967443	3625.17486976712	2.00599212404359	0.268352767069842	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_36"	"BM1"	-2391.609367048	4787.21873409599	4787.22463380101	4798.45720092844	2	1000	0	0	0	0	0.1030666730497	0.1030666730497	0.963917473070557	1.46100711586603	0.963917473070557	1.46100711586603	4787.22463380101	1067.20940669961	1.28015685718072e-232	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_36"	"BMS"	-2365.78872510282	4737.57745020564	4737.58925541961	4754.43515045432	3	990	33	0	0	0	0.105766528326937	0.0222637493845806	0.952833244410493	1.47374103773748	0.952833244410493	1.47374103773748	4737.58925541961	1017.57402831822	7.68154636003668e-222	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_36"	"OU1"	-1879.47632325142	3764.95264650284	3764.96445171681	3781.81034675152	3	1600	150	0	0.203125793274282	0.203125793274282	0.196741622322772	0.196741622322772	0.583207209763343	0.0221791299394161	0.583207209763343	0.0221791299394161	3764.96445171681	44.9492246154164	1.22529669236068e-10	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_36"	"OUM"	-1855.99777103101	3719.99554206202	3720.01522710139	3742.47247572693	4	1700	150	0	0.222209293160437	0.222209293160437	0.205468608399309	0.205468608399309	0.539303668257522	0.0215295377549247	1.18684776405976	0.0894087897504537	3720.01522710139	0	0.706059611348672	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_36"	"OUMV"	-1855.86916518454	3721.73833036909	3721.76787246658	3749.83449745022	5	1600	180	29	0.22086767692643	0.22086767692643	0.20515807102367	0.187809311699575	0.539752657503274	0.0216304603133996	1.18640377938298	0.0858725176314615	3721.76787246658	1.7526453651858	0.293940388528798	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_37"	"BM1"	-3022.88427609377	6049.76855218753	6049.77445189255	6061.00701901999	2	1000	0	0	0	0	0.181336176937977	0.181336176937977	1.01641991890357	1.70046347488473	1.01641991890357	1.70046347488473	6049.77445189255	2067.69296983916	0	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_37"	"BMS"	-2999.45906204011	6004.91812408022	6004.92992929419	6021.7758243289	3	960	22	0	0	0	0.165003057391199	1.25220972112279	1.01476967140465	1.63610822546673	1.01476967140465	1.63610822546673	6004.92992929419	2022.8484472408	0	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_37"	"OUM"	-1987.03089850701	3982.06179701402	3982.08148205339	4004.53873067893	4	5.6e+09	1000	0	3.41438076580127	3.41438076580127	2.84831273974364	2.84831273974364	0.498246906926381	0.014789646358295	1.18211351290557	0.0745796558115528	3982.08148205339	0	0.999999990344556	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_37"	"OUMV"	-2004.48171388079	4018.96342776158	4018.99296985907	4047.05959484272	5	1900	51	13	1.63086408653957	1.63086408653957	1.3355430618323	1.89411196218383	0.499522602645726	0.0149018503090164	1.1958008251849	0.0890123860089908	4018.99296985907	36.9114878056798	9.65544422296787e-09	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_38"	"BM1"	-2362.00658977352	4728.01317954704	4728.01907925206	4739.2516463795	2	1000	0	0	0	0	0.0952586146156118	0.0952586146156118	1.0036003965563	1.24145993533516	1.0036003965563	1.24145993533516	4728.01907925206	1066.08750606882	2.21672235179088e-232	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_38"	"BMS"	-2325.20356872173	4656.40713744346	4656.41894265742	4673.26483769214	3	990	31	0	0	0	0.0979241681330673	0.0129037566162756	0.969956467677667	1.23692625389103	0.969956467677667	1.23692625389103	4656.41894265742	994.487369474188	7.82498319796243e-217	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_38"	"OU1"	-1854.07494041329	3714.14988082659	3714.16168604056	3731.00758107527	3	1600	180	0	0.185701988998586	0.185701988998586	0.17708327374512	0.17708327374512	0.612581757203513	0.0226977051473816	0.612581757203513	0.0226977051473816	3714.16168604056	52.2301128573213	3.17721756385064e-12	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_38"	"OUM"	-1826.95594407193	3661.91188814387	3661.93157318324	3684.38882180877	4	1700	180	0	0.204102588223341	0.204102588223341	0.184643697317892	0.184643697317892	0.558295977452973	0.0219437263276286	1.24211453077908	0.0872379841562625	3661.93157318324	0	0.697705033659626	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_38"	"OUMV"	-1826.78740871801	3663.57481743602	3663.60435953351	3691.67098451716	5	1600	210	30	0.202528545221237	0.202528545221237	0.184143246307614	0.166185659306175	0.559090254011617	0.0220711780406104	1.24194706777603	0.0832223555274023	3663.60435953351	1.67278635027333	0.302294966337197	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_39"	"BM1"	-2408.53049992189	4821.06099984377	4821.06689954878	4832.29946667622	2	1000	0	0	0	0	0.102787284628088	0.102787284628088	0.988892609534842	1.38759809300561	0.988892609534842	1.38759809300561	4821.06689954878	1102.27939021398	3.12859202576808e-240	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_39"	"BMS"	-2397.58710842678	4801.17421685356	4801.18602206753	4818.03191710224	3	990	34	0	0	0	0.104830527762164	0.041836962252124	0.969175117353671	1.38503310675521	0.969175117353671	1.38503310675521	4801.18602206753	1082.39851273273	6.49271929062349e-236	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_39"	"OU1"	-1880.57852917114	3767.15705834229	3767.16886355626	3784.01475859097	3	1700	180	0	0.198470100188037	0.198470100188037	0.192618552815567	0.192618552815567	0.602145612309775	0.0224090648303648	0.602145612309775	0.0224090648303648	3767.16886355626	48.3813542214525	2.22023883171737e-11	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_39"	"OUM"	-1855.38391214772	3718.76782429543	3718.7875093348	3741.24475796034	4	1700	170	0	0.211836452028024	0.211836452028024	0.197111013617359	0.197111013617359	0.556311396778811	0.022035647372469	1.21503284448491	0.0883061864881079	3718.7875093348	0	0.711667735399807	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_39"	"OUMV"	-1855.28248124579	3720.56496249158	3720.59450458907	3748.66112957272	5	1600	190	33	0.211360273905048	0.211360273905048	0.197308646191574	0.182787819503105	0.556487203073468	0.0220921795694261	1.21470053307892	0.0851867833616094	3720.59450458907	1.80699525427053	0.288332264577991	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_4"	"BM1"	-2409.45064642905	4822.90129285809	4822.90719256311	4834.13975969055	2	1000	0	0	0	0	0.0935307987265228	0.0935307987265228	1.09513599639834	1.21800988659803	1.09513599639834	1.21800988659803	4822.90719256311	1066.82930802835	1.10987076434421e-232	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_4"	"BMS"	-2386.71170957842	4779.42341915684	4779.43522437081	4796.28111940552	3	990	32	0	0	0	0.095862113798322	0.0226742531107136	1.17253092338626	1.14799927803751	1.17253092338626	1.14799927803751	4779.43522437081	1023.35733983605	3.05555681411077e-223	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_4"	"OU1"	-1893.5468107369	3793.0936214738	3793.10542668777	3809.95132172248	3	1600	170	0	0.162582390710413	0.162582390710413	0.166091119067521	0.166091119067521	0.6076527832388	0.0236798408511122	0.6076527832388	0.0236798408511122	3793.10542668777	37.02754215301	4.61195008743714e-09	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_4"	"OUM"	-1874.05385941355	3756.1077188271	3756.12740386647	3778.58465249201	4	1600	140	0	0.176828962762818	0.176828962762818	0.173045768585252	0.173045768585252	0.562013273594956	0.0229424603287511	1.1903719655969	0.0950561625849666	3756.12740386647	0.0495193317124176	0.493810397461877	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_4"	"OUMV"	-1873.02417121864	3756.04834243727	3756.07788453476	3784.14450951841	5	1600	170	29	0.174661395225179	0.174661395225179	0.173038273352304	0.134611510639248	0.563146712555399	0.023217886115776	1.19083187174624	0.0846457246381712	3756.07788453476	0	0.506189597926173	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_40"	"BM1"	-2677.768661621	5359.53732324199	5359.54322294701	5370.77579007445	2	1000	0	0	0	0	0.138497349445957	0.138497349445957	1.01206519915259	1.66317942311733	1.01206519915259	1.66317942311733	5359.54322294701	1409.18558876622	8.19231139636951e-307	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_40"	"BMS"	-2669.57246373763	5345.14492747526	5345.15673268923	5362.00262772394	3	990	35	0	0	0	0.140995639680477	0.0649851393319286	1.01925421488979	1.66257704076833	1.01925421488979	1.66257704076833	5345.15673268923	1394.79909850845	1.08991622636141e-303	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_40"	"OU1"	-2011.39332191128	4028.78664382255	4028.79844903652	4045.64434407123	3	2000	0.72	0	2.52370931630317	2.52370931630317	2.16793914370255	2.16793914370255	0.524900845711654	0.0148096481693607	0.524900845711654	0.0148096481693607	4028.79844903652	78.4408148557372	7.60260658187822e-18	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_40"	"OUM"	-1971.16897457071	3950.33794914141	3950.35763418078	3972.81488280632	4	2000	1	0	1.83696791496465	1.83696791496465	1.52938965680481	1.52938965680481	0.498589602922184	0.0149994756741665	1.19081868179627	0.0748413224039082	3950.35763418078	0	0.820670913358876	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_40"	"OUMV"	-1971.68494564362	3953.36989128725	3953.39943338473	3981.46605836838	5	1900	63	6.2	1.02001097025396	1.02001097025396	0.866192548156303	0.995260280746996	0.499747016736044	0.0155437917211255	1.20632898339149	0.0821632920482838	3953.39943338473	3.04179920395063	0.179329086641124	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_41"	"BM1"	-2367.54891683928	4739.09783367855	4739.10373338357	4750.336300511	2	1000	0	0	0	0	0.100148358860107	0.100148358860107	0.986204452952833	1.22082859933224	0.986204452952833	1.22082859933224	4739.10373338357	1056.90549714642	1.92639241423028e-230	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_41"	"BMS"	-2346.99248104105	4699.9849620821	4699.99676729607	4716.84266233078	3	990	33	0	0	0	0.102735778854415	0.0265221015102413	1.06172442800942	1.21407074027765	1.06172442800942	1.21407074027765	4699.99676729607	1017.79853105893	5.98018400838984e-222	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_41"	"OU1"	-1859.90783896817	3725.81567793635	3725.82748315032	3742.67337818503	3	1600	180	0	0.184463638647135	0.184463638647135	0.182610922718035	0.182610922718035	0.612508514221887	0.0232260347107954	0.612508514221887	0.0232260347107954	3725.82748315032	43.6292469131758	2.064841971286e-10	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_41"	"OUM"	-1837.08927559889	3682.17855119777	3682.19823623714	3704.65548486268	4	1600	160	0	0.197131849523477	0.197131849523477	0.187208820875767	0.187208820875767	0.567353419685064	0.0228363890188643	1.2139857692883	0.090922701143952	3682.19823623714	0	0.614974929473565	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_41"	"OUMV"	-1836.55262012184	3683.10524024367	3683.13478234116	3711.20140732481	5	1600	190	31	0.195763107830952	0.195763107830952	0.18742958923374	0.156872459567536	0.56776212550251	0.0229983118011333	1.21373461411029	0.083697739269799	3683.13478234116	0.936546104020181	0.38502507031995	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_42"	"BM1"	-2131.64326781786	4267.28653563573	4267.29243534074	4278.52500246818	2	1000	0	0	0	0	0.0764359781990841	0.0764359781990841	0.973874855688692	1.10051404550125	0.973874855688692	1.10051404550125	4267.29243534074	844.173118510978	3.31812016567973e-184	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_42"	"BMS"	-2113.09515178171	4232.19030356342	4232.20210877739	4249.0480038121	3	990	32	0	0	0	0.0783184891568323	0.0217769346639655	1.00256050377797	0.970133229067267	1.00256050377797	0.970133229067267	4232.20210877739	809.082791947622	1.38248270603223e-176	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_42"	"OU1"	-1731.32772935188	3468.65545870375	3468.66726391772	3485.51315895243	3	1500	210	0	0.133051880240408	0.133051880240408	0.125621719768659	0.125621719768659	0.62687335695405	0.0267428854753589	0.62687335695405	0.0267428854753589	3468.66726391772	45.5479470879568	8.71253707059341e-11	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_42"	"OUM"	-1707.5498158952	3423.09963179039	3423.11931682976	3445.5765654553	4	1600	210	0	0.145805793617701	0.145805793617701	0.130153194725933	0.130153194725933	0.558514194932594	0.0257211924988602	1.23316513072304	0.0908322021065052	3423.11931682976	0	0.677260395875987	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_42"	"OUMV"	-1707.28609737848	3424.57219475697	3424.60173685445	3452.6683618381	5	1500	240	31	0.144884742062107	0.144884742062107	0.130190031784981	0.114799255338669	0.559458103246739	0.0259021594403751	1.23365670943777	0.0858122779340898	3424.60173685445	1.48242002469033	0.322739604036888	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_43"	"BM1"	-3223.38905397637	6450.77810795274	6450.78400765776	6462.0165747852	2	1000	0	0	0	0	0.239391073476487	0.239391073476487	0.990383851840233	2.01647262345975	0.990383851840233	2.01647262345975	6450.78400765776	2431.64062119816	0	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_43"	"BMS"	-3171.26001099751	6348.52002199502	6348.53182720899	6365.3777222437	3	990	31	0	0	0	0.24627587598724	0.0196031033439154	0.991152820336422	1.99753209576644	0.991152820336422	1.99753209576644	6348.53182720899	2329.38844074939	0	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_43"	"OU1"	-2041.43582325912	4088.87164651825	4088.88345173222	4105.72934676693	3	5.6e+09	1000	0	3.43225854621249	3.43225854621249	3.02654436731876	3.02654436731876	0.524485784603431	0.0149274949940842	0.524485784603431	0.0149274949940842	4088.88345173222	69.7400652726205	4.12351983439836e-16	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_43"	"OUM"	-2005.56185071011	4019.12370142023	4019.1433864596	4041.60063508513	4	5.6e+09	1000	0	3.43225984162642	3.43225984162642	2.92102567709939	2.92102567709939	0.498818493045456	0.014969364338967	1.14402926596169	0.0739639842721824	4019.1433864596	0	0.574289459902921	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_43"	"OUMV"	-2004.85629610383	4019.71259220767	4019.74213430516	4047.8087592888	5	5.6e+09	980	40	3.43220395203003	3.43220395203003	2.89801896800742	3.48907637845585	0.498884082576615	0.0149106013223648	1.14374802279738	0.0808231754450772	4019.74213430516	0.598747845559501	0.425710540097079	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_44"	"BM1"	-2628.2181564295	5260.436312859	5260.44221256401	5271.67477969145	2	1000	0	0	0	0	0.134343841980795	0.134343841980795	1.07140922642645	1.50595725319742	1.07140922642645	1.50595725319742	5260.44221256401	1502.26633929284	0	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_44"	"BMS"	-2432.97261853823	4871.94523707646	4871.95704229043	4888.80293732514	3	980	41	0	0	0	0.102257937149142	0.92387951890027	0.856888962343989	1.6204441774327	0.856888962343989	1.6204441774327	4871.95704229043	1113.78116901926	1.39795156170373e-242	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_44"	"OU1"	-1977.69249258724	3961.38498517449	3961.39679038846	3978.24268542317	3	1800	70	0	0.337353983295868	0.337353983295868	0.329625793767766	0.329625793767766	0.556348971045248	0.0190267587678063	0.556348971045248	0.0190267587678063	3961.39679038846	203.220917117284	7.43256206311853e-45	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_44"	"OUM"	-1946.35299671968	3900.70599343936	3900.72567847873	3923.18292710427	4	1800	50	0	0.387943209185885	0.387943209185885	0.359093671704631	0.359093671704631	0.516860562026608	0.0183938487738703	1.20903889468602	0.0832466300533984	3900.72567847873	142.549805207557	1.11097196802304e-31	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_44"	"OUMV"	-1874.07316558684	3758.14633117369	3758.17587327117	3786.24249825482	5	1700	130	40	0.242402036346678	0.242402036346678	0.21535627984968	1.10892048396975	0.539950109052362	0.0205981404386995	1.20743959671036	0.192756093769567	3758.17587327117	0	1	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_45"	"BM1"	-2575.22062519693	5154.44125039387	5154.44715009888	5165.67971722632	2	1000	0	0	0	0	0.107584715115892	0.107584715115892	1.03657492045049	1.31406720482301	1.03657492045049	1.31406720482301	5154.44715009888	1253.57946467164	4.39046029538606e-273	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_45"	"BMS"	-2556.87859425033	5119.75718850067	5119.76899371464	5136.61488874935	3	990	32	0	0	0	0.110035849283965	0.0306651811185759	1.0602600414049	1.31780404700064	1.0602600414049	1.31780404700064	5119.76899371464	1218.9013082874	1.488593211555e-265	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_45"	"OU1"	-1974.27235741877	3954.54471483754	3954.55652005151	3971.40241508622	3	1700	52	0	0.262071345803244	0.262071345803244	0.254800219311691	0.254800219311691	0.571116160005545	0.0193373317108467	0.571116160005545	0.0193373317108467	3954.55652005151	53.6888346242631	1.56837464432415e-12	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_45"	"OUM"	-1946.42400019394	3900.84800038787	3900.86768542724	3923.32493405278	4	1800	30	0	0.307735398048681	0.307735398048681	0.283244036676164	0.283244036676164	0.530765518142947	0.0184525597992319	1.20191872033514	0.0858313794716692	3900.86768542724	0	0.714220186964484	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_45"	"OUMV"	-1946.33504133497	3902.67008266994	3902.69962476743	3930.76624975107	5	1700	76	16	0.302781706410617	0.302781706410617	0.280223466909139	0.26026387030166	0.531503424789846	0.0185787273048657	1.20269299007054	0.0830784014162389	3902.69962476743	1.83193934018618	0.285779813033948	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_46"	"BM1"	-2786.41362200724	5576.82724401448	5576.83314371949	5588.06571084693	2	1000	0	0	0	0	0.153579488514398	0.153579488514398	1.04276665258827	1.54080655132209	1.04276665258827	1.54080655132209	5576.83314371949	1617.02920009685	0	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_46"	"BMS"	-2727.78004079005	5461.5600815801	5461.57188679407	5478.41778182878	3	990	29	0	0	0	0.158099645800936	0.00911248663668947	1.18772317768789	1.48076864534335	1.18772317768789	1.48076864534335	5461.57188679407	1501.76794317143	0	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_46"	"OU1"	-2012.73049450153	4031.46098900306	4031.47279421703	4048.31868925174	3	5.5e+09	1000	0	3.45906089923856	3.45906089923856	2.95891960385964	2.95891960385964	0.526148850004009	0.0146816534436435	0.526148850004009	0.0146816534436435	4031.47279421703	71.6688505943839	2.67674259161905e-16	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_46"	"OUM"	-1975.89212929164	3959.78425858327	3959.80394362264	3982.26119224818	4	5.5e+09	1000	0	3.45906089923856	3.45906089923856	2.85416344599332	2.85416344599332	0.500657112551521	0.0147167208668082	1.14427547628311	0.0728082117498807	3959.80394362264	0	0.977912006070765	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_46"	"OUMV"	-1978.67758625544	3967.35517251088	3967.38471460837	3995.45133959201	5	1900	64	5.2	2.44439957171782	2.44439957171782	2.01842028096596	2.4842496082129	0.501992169015037	0.0148110254751476	1.14898096268401	0.0812083694978753	3967.38471460837	7.58077098572176	0.0220879939292348	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_47"	"BM1"	-2260.9295311332	4525.85906226639	4525.86496197141	4537.09752909885	2	1000	0	0	0	0	0.0894798908554426	0.0894798908554426	0.940849557394949	1.2235511650714	0.940849557394949	1.2235511650714	4525.86496197141	941.472275088817	2.00914217889755e-205	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_47"	"BMS"	-2219.43436879829	4444.86873759657	4444.88054281054	4461.72643784525	3	990	31	0	0	0	0.0921649340553966	0.0105079778065206	1.1303227971565	0.88649481872845	1.1303227971565	0.88649481872845	4444.88054281054	860.487855927952	7.73666606493744e-188	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_47"	"OU1"	-1808.15602222321	3622.31204444642	3622.32384966039	3639.1697446951	3	1600	200	0	0.152166596256112	0.152166596256112	0.150429956865455	0.150429956865455	0.648392850121071	0.0257208862646543	0.648392850121071	0.0257208862646543	3622.32384966039	37.9311627778038	3.19499583101425e-09	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_47"	"OUM"	-1788.18650092161	3584.37300184322	3584.39268688259	3606.84993550813	4	1600	190	0	0.164554993364948	0.164554993364948	0.155411604949619	0.155411604949619	0.591789896303273	0.0250686974313339	1.20572318520067	0.0908361101755561	3584.39268688259	0	0.55095691611084	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_47"	"OUMV"	-1787.38611017524	3584.77222035047	3584.80176244796	3612.86838743161	5	1500	230	28	0.161743115057469	0.161743115057469	0.154800691562087	0.123058252392323	0.594104182926581	0.0254768545261294	1.20409745969707	0.0819866208834897	3584.80176244796	0.40907556537195	0.449043080694164	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_47"	"OUMVA"	-1868.09698144368	3748.19396288737	3748.23534219771	3781.90936338473	6	1500	230	28	0.073458528203427	0.0714792444550536	0.108306914960277	0.0362160720824116	0.731154664956018	0.0540123290371599	1.20944569809897	0.0848049499335146	3748.23534219771	163.842655315123	1.45591857604018e-36	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_48"	"BM1"	-3832.04308568494	7668.08617136987	7668.09207107489	7679.32463820233	2	1000	0	0	0	0	0.410142476611741	0.410142476611741	1.04464163298021	2.5175162873894	1.04464163298021	2.5175162873894	7668.09207107489	3523.88465667076	0	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_48"	"BMS"	-3743.67675054715	7493.3535010943	7493.36530630827	7510.21120134298	3	990	30	0	0	0	0.422135538014678	0.00990713000740169	1.17764301631302	2.50356156159133	1.17764301631302	2.50356156159133	7493.36530630827	3349.15789190414	0	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_48"	"OU1"	-2101.72731664372	4209.45463328743	4209.4664385014	4226.31233353611	3	5.7e+09	1000	0	3.40205432990024	3.40205432990024	3.18135323803079	3.18135323803079	0.523308554965194	0.0153273962075619	0.523308554965194	0.0153273962075619	4209.4664385014	65.2590240972713	4.48663379385826e-15	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_48"	"OUM"	-2068.09386468238	4144.18772936476	4144.20741440413	4166.66466302967	4	5.7e+09	1000	0	3.40205553143975	3.40205553143975	3.07798494241784	3.07798494241784	0.497743442162266	0.0153900098576935	1.13533135202963	0.0755272400465966	4144.20741440413	0	0.66487140196471	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_48"	"OUMV"	-2067.77401546188	4145.54803092375	4145.57757302124	4173.64419800488	5	5.7e+09	980	40	3.40201660256433	3.40201660256433	3.06161009010226	3.47306954731362	0.497762410025878	0.0153491556851049	1.1353243534852	0.0802234779988251	4145.57757302124	1.37015861711006	0.335128598035285	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_49"	"BM1"	-3243.68303006817	6491.36606013633	6491.37195984135	6502.60452696879	2	1000	0	0	0	0	0.243535966131671	0.243535966131671	0.955128171480182	1.80027591518642	0.955128171480182	1.80027591518642	6491.37195984135	2501.90699772012	0	"Africa"	"empirical"	"set_trees"
"ouwie_Afr_avgl_49"	"BMS"	-3190.24824952126	6386.49649904251	6386.50830425648	6403.35419929119	3	990	31	0	0	0	0.250519821119026	0.019485112759343	0.983290489944245	1.8090379043424	0.983290489944245	1.8090379043424	6386.50830425648	2397.04334213526	0	"Africa"	"empirical"	"set_trees"
