"id" "model" "loglik" "AIC" "AICc" "BIC" "param.count" "eigval1" "eigval2" "eigval3" "X0_alpha" "X1_alpha" "sigma0" "X1_sigma.sq" "theta0" "theta_se0" "theta_1" "theta_se_1"
"211" "ouwie_Afr_avgl_35" "BM1" -2095.1170433474 4194.23408669481 4194.24064407186 4205.26150519049 2 920 0 0 0 0 0.0961735679140055 0.0961735679140055 1.07995140344643 1.31939842461257 1.07995140344643 1.31939842461257
"212" "ouwie_Afr_avgl_35" "BMS" -2090.08167179833 4186.16334359665 4186.1764655212 4202.70447134017 3 890 30 0 0 0 0.0977084663928269 0.0515984159174289 1.0967657077494 1.31714106342984 1.0967657077494 1.31714106342984
"213" "ouwie_Afr_avgl_35" "OU1" -1674.66997681275 3355.33995362551 3355.35307555006 3371.88108136903 3 1400 180 0 0.16961732924898 0.16961732924898 0.168506885488375 0.168506885488375 0.642984446194493 0.0261652658051567 0.642984446194493 0.0261652658051567
"214" "ouwie_Afr_avgl_35" "OUM" -1656.79931317615 3321.5986263523 3321.62050819037 3343.65346334366 4 1500 180 0 0.180409799675532 0.180409799675532 0.172461850586145 0.172461850586145 0.591642422337458 0.0258176661826099 1.19657965588593 0.0955660318715759
"215" "ouwie_Afr_avgl_35" "OUMV" -1656.69901037062 3323.39802074125 3323.43086146375 3350.96656698045 5 1400 200 29 0.180694681071232 0.180694681071232 0.172028298362832 0.186122427228821 0.591459122280293 0.0257444374736134 1.19686920559527 0.099142419600245
"216" "ouwie_Afr_avgl_35" "OUMVA" -1655.12606389707 3322.25212779413 3322.29812998471 3355.33438328117 6 1400 200 29 0.177890152196127 0.170165370760211 0.170015148724565 0.460526573989284 0.592269389627861 0.0259904691583699 1.13476892179892 0.101735952704839
"217" "ouwie_Afr_avgl_35" "OUMA" 14822.3038541818 -29634.6077083635 -29634.574867641 -29607.0391621243 5 1700000 99000 -40000 0.00133665605398864 0.194508818619991 1e-09 1e-09 80780.7217813776 0 1.77659677720518 0.0241744099662003
"218" "ouwie_Afr_avgl_36" "BM1" -2162.41283078268 4328.82566156535 4328.8322189424 4339.85308006103 2 920 0 0 0 0 0.0966874026074277 0.0966874026074277 0.970353974389015 1.41526615295015 0.970353974389015 1.41526615295015
"219" "ouwie_Afr_avgl_36" "BMS" -2138.5375384993 4283.07507699861 4283.08819892316 4299.61620474213 3 890 30 0 0 0 0.0992710937468685 0.0209590871084811 1.00765956186152 1.42097018290823 1.00765956186152 1.42097018290823
"220" "ouwie_Afr_avgl_36" "OU1" -1711.55738138277 3429.11476276553 3429.12788469008 3445.65589050905 3 1500 130 0 0.185121829091926 0.185121829091926 0.182840162716157 0.182840162716157 0.593972062881463 0.023976875068941 0.593972062881463 0.023976875068941
"221" "ouwie_Afr_avgl_36" "OUMVA" -1692.0717147983 3396.1434295966 3396.18943178718 3429.22568508363 6 1400 170 27 0.184947748378797 0.184481206990161 0.179836745502282 0.168170884553397 0.555303554555582 0.0246037226726684 1.17402496225876 0.0906377633602553
"222" "ouwie_Afr_avgl_36" "OUM" -1691.41167236358 3390.82334472716 3390.84522656523 3412.87818171851 4 1500 130 0 0.202436144051699 0.202436144051699 0.19105656556315 0.19105656556315 0.547788418713457 0.0232736203120832 1.17674594587074 0.0935271141995703
"223" "ouwie_Afr_avgl_36" "OUMV" -1691.28285346219 3392.56570692438 3392.59854764687 3420.13425316358 5 1400 170 27 0.200824784810858 0.200824784810858 0.190585860569875 0.173886602033134 0.548413268413641 0.0234178887426878 1.17691587051041 0.0897535434479739
"224" "ouwie_Afr_avgl_36" "OUMA" 23455.7007871916 -46901.4015743831 -46901.3687336606 -46873.8330281439 5 6.5e+09 1.5e+07 1300 3.17913207730342 1.39684065436727 1e-09 1e-09 1.79175946922805 8.33295532717747e+41 -9.18923172240922e-17 3.41485664869321e+25
"225" "ouwie_Afr_avgl_37" "BM1" -2449.1305144988 4902.2610289976 4902.26758637465 4913.28844749328 2 920 0 0 0 0 0.127782884539674 0.127782884539674 1.00335491676486 1.42986262554648 1.00335491676486 1.42986262554648
"226" "ouwie_Afr_avgl_37" "BMS" -2396.11653753265 4798.23307506531 4798.24619698986 4814.77420280883 3 870 25 0 0 0 0.105858591049888 3.52335575301075 0.998317140237318 1.32148839614226 0.998317140237318 1.32148839614226
"227" "ouwie_Afr_avgl_37" "OU1" -1812.05385901679 3630.10771803358 3630.12083995812 3646.64884577709 3 1800 3.3 0 1.91489039988182 1.91489039988182 1.65432211211775 1.65432211211775 0.523365413033648 0.0157093246896422 0.523365413033648 0.0157093246896422
"228" "ouwie_Afr_avgl_37" "OUM" -1778.42738791452 3564.85477582905 3564.87665766712 3586.90961282041 4 1800 2.8 0 2.20159678363798 2.20159678363798 1.82744641607284 1.82744641607284 0.497300463856196 0.0156623951781025 1.1585636922127 0.0782329111062607
"229" "ouwie_Afr_avgl_37" "OUMV" -1777.58691459817 3565.17382919633 3565.20666991883 3592.74237543553 5 1700 46 2.9 1.73585134357824 1.73585134357824 1.43461825617327 1.84377842067008 0.497676238323339 0.0157178678891914 1.16134573186425 0.0888630188081869
"230" "ouwie_Afr_avgl_37" "OUMVA" 23112.1856234506 -46212.3712469012 -46212.3252447106 -46179.2889914142 6 1700 46 2.9 3.37260808579184 1.05995586934896 1.00440371669752e-09 1.10722675399245e-09 2.16905370036952 1.13926249105916e+51 -6.21452855976543e-35 55501017062620640
"231" "ouwie_Afr_avgl_37" "OUMA" 23174.3604939637 -46338.7209879274 -46338.6881472049 -46311.1524416882 5 5.9e+09 4.9e+07 2400 3.36389195290491 1.26535604605986 1e-09 1e-09 2.16905370036952 6.09246273470607e+45 -1.85848371841952e-25 5.40709374760359e+20
"232" "ouwie_Afr_avgl_38" "BM1" -2121.93075140283 4247.86150280565 4247.8680601827 4258.88892130133 2 920 0 0 0 0 0.0883061144240961 0.0883061144240961 1.01373367402533 1.19573680495524 1.01373367402533 1.19573680495524
"233" "ouwie_Afr_avgl_38" "BMS" -2089.14073914751 4184.28147829502 4184.29460021957 4200.82260603854 3 890 30 0 0 0 0.0909050060688793 0.0131936339974156 1.24708506761251 0.77737219138792 1.24708506761251 0.77737219138792
"234" "ouwie_Afr_avgl_38" "OU1" -1677.36881085889 3360.73762171778 3360.75074364233 3377.2787494613 3 1500 160 0 0.170580594985785 0.170580594985785 0.163230545237263 0.163230545237263 0.621872568086253 0.0243574824937028 0.621872568086253 0.0243574824937028
"235" "ouwie_Afr_avgl_38" "OUM" -1653.08983405754 3314.17966811507 3314.20154995315 3336.23450510643 4 1500 160 0 0.189037512135691 0.189037512135691 0.171243369188506 0.171243369188506 0.563570041301928 0.0234434568131861 1.23537148628008 0.089979515095272
"236" "ouwie_Afr_avgl_38" "OUMV" -1652.90309775884 3315.80619551769 3315.83903624018 3343.37474175689 5 1400 190 27 0.187502138853422 0.187502138853422 0.170909095837825 0.15280179719031 0.56451230505373 0.0236017863542022 1.23458891874557 0.0855139701633368
"237" "ouwie_Afr_avgl_38" "OUMVA" 14756.2087394255 -29500.417478851 -29500.3714766604 -29467.3352233639 6 1400 190 27 0.23627399256448 1.11361335104639e-07 1e-09 1.03214150313904e-09 0.348293628573172 0.0409842242530701 -1.04810107668509e-12 2.40615115999811e-15
"238" "ouwie_Afr_avgl_38" "OUMA" 39975.7919084145 -79941.583816829 -79941.5509761065 -79914.0152705898 5 2.2e+08 2.2e+07 -2e+07 0.000121227886441106 1.3722420162211 1.75517844496173e-09 1.75517844496173e-09 3.12692855142143e-07 0 1.38416509333712 1.04095780624166e+52
"239" "ouwie_Afr_avgl_39" "BM1" -2179.31661184413 4362.63322368826 4362.63978106531 4373.66064218394 2 920 0 0 0 0 0.0988324970790643 0.0988324970790643 0.996863623528365 1.36138954774759 0.996863623528365 1.36138954774759
"240" "ouwie_Afr_avgl_39" "BMS" -2171.73293397867 4349.46586795733 4349.47898988188 4366.00699570085 3 890 31 0 0 0 0.100655096399453 0.0454738111552724 0.997449303822095 1.36364728055958 0.997449303822095 1.36364728055958
"241" "ouwie_Afr_avgl_39" "OU1" -1703.93537985542 3413.87075971083 3413.88388163538 3430.41188745435 3 1500 160 0 0.189111750948844 0.189111750948844 0.185095797303126 0.185095797303126 0.612051351056116 0.0237788445453905 0.612051351056116 0.0237788445453905
"242" "ouwie_Afr_avgl_39" "OUM" -1682.17606651417 3372.35213302833 3372.3740148664 3394.40697001969 4 1500 160 0 0.200466916976585 0.200466916976585 0.188676759843092 0.188676759843092 0.566013378325398 0.0235187838504521 1.20467855743234 0.092147884435139
"243" "ouwie_Afr_avgl_39" "OUMV" -1682.15616367098 3374.31232734196 3374.34516806445 3401.88087358116 5 1500 180 30 0.20030310616194 0.20030310616194 0.188811611228467 0.182353036747915 0.566077494045512 0.0235448977670148 1.2046706602394 0.0906500119702316
"244" "ouwie_Afr_avgl_39" "OUMVA" 23011.71870477 -46011.43740954 -46011.3914073494 -45978.3551540529 6 1500 180 30 3.03240950331432 1.07090562473394 1e-09 0.485747069269918 1.79175946922805 3.17515160700222e+42 1.8265723717362e-31 299196704115.754
"245" "ouwie_Afr_avgl_39" "OUMA" 23575.0862295231 -47140.1724590462 -47140.1396183238 -47112.603912807 5 6.3e+09 3.4e+07 580 3.24893517472677 1.26674561472204 1e-09 1e-09 1.79175946922805 9.69589931692915e+42 -7.71721117852629e-27 25197865906081676
"246" "ouwie_Afr_avgl_4" "BM1" -2066.1354457944 4136.27089158881 4136.27744896586 4147.29831008449 2 920 0 0 0 0 0.0773124660541841 0.0773124660541841 1.09644664625837 1.10753559720931 1.09644664625837 1.10753559720931
"247" "ouwie_Afr_avgl_4" "BMS" -2028.39084664872 4062.78169329744 4062.79481522199 4079.32282104096 3 890 27 0 0 0 0.0795504504645334 0.00851110503709034 1.24946396129836 1.08725621302165 1.24946396129836 1.08725621302165
"248" "ouwie_Afr_avgl_4" "OU1" -1657.50684297323 3321.01368594645 3321.026807871 3337.55481368997 3 1400 200 0 0.129074702126058 0.129074702126058 0.129771841769619 0.129771841769619 0.642191988073315 0.0272993418108495 0.642191988073315 0.0272993418108495
"249" "ouwie_Afr_avgl_4" "OUM" -1641.25042581529 3290.50085163059 3290.52273346866 3312.55568862195 4 1500 180 0 0.137885309714966 0.137885309714966 0.133298166595045 0.133298166595045 0.590294341686313 0.0267264084231418 1.20851136886074 0.102068647650134
"250" "ouwie_Afr_avgl_4" "OUMV" -1640.55386608626 3291.10773217252 3291.14057289502 3318.67627841172 5 1400 210 26 0.135677076634491 0.135677076634491 0.13284454578838 0.105540127154969 0.592608926855995 0.0271496019854083 1.20548396014374 0.0920327446094993
"251" "ouwie_Afr_avgl_4" "OUMA" 14764.8147134205 -29519.6294268409 -29519.5965861184 -29492.0608806017 5 1400000 47000 31 0.0220112859436517 0.228120102221517 1e-09 1e-09 2.25680395349859e-10 2.34290818717451e-12 1.87774007647741 0.0192672155979581
"252" "ouwie_Afr_avgl_4" "OUMVA" 22857.8597491096 -45703.7194982192 -45703.6734960286 -45670.6372427321 6 1400 210 26 3.37379562846103 1.47049141651135 1e-09 1e-09 1.79175946922805 9.7490595982582e+53 -2.34932672401052e-43 0
"253" "ouwie_Afr_avgl_40" "BM1" -2465.45930320684 4934.91860641369 4934.92516379074 4945.94602490937 2 920 0 0 0 0 0.140428670837334 0.140428670837334 1.01543295076686 1.67545265506647 1.01543295076686 1.67545265506647
"254" "ouwie_Afr_avgl_40" "BMS" -2460.58206823362 4927.16413646725 4927.1772583918 4943.70526421077 3 890 30 0 0 0 0.142473137665705 0.0756271127973332 1.03300050913743 1.67805518716546 1.03300050913743 1.67805518716546
"255" "ouwie_Afr_avgl_40" "OU1" -1806.37126766752 3618.74253533505 3618.75565725959 3635.28366307856 3 6.2e+09 920 0 3.21319350092727 3.21319350092727 2.73897573569869 2.73897573569869 0.523574667846278 0.0154723222722173 0.523574667846278 0.0154723222722173
"256" "ouwie_Afr_avgl_40" "OUMV" -1780.15753664046 3570.31507328092 3570.34791400342 3597.88361952012 5 1700 53 2.3 1.84010676751825 1.84010676751825 1.53681893581296 1.7249239162857 0.500836430969378 0.0157950962295656 1.13134924115023 0.085979846965009
"257" "ouwie_Afr_avgl_40" "OUM" -1777.77141100494 3563.54282200988 3563.56470384795 3585.59765900124 4 6.2e+09 920 0 3.21321169198094 3.21321169198094 2.65498118187397 2.65498118187397 0.500664351354486 0.0155268811711836 1.11886047976946 0.079568635906509
"258" "ouwie_Afr_avgl_40" "OUMA" 23233.5996074919 -46457.1992149838 -46457.1663742613 -46429.6306687446 5 6.5e+09 6900000 1100 3.19070990127885 1.43270093360751 1e-09 1e-09 1.79175946922805 3.47388594752793e+33 1.86874478872396e-21 83632032.6549564
"259" "ouwie_Afr_avgl_40" "OUMVA" 23783.2762131639 -47554.5524263278 -47554.5064241372 -47521.4701708408 6 1700 53 2.3 2.96501938867905 3.37997960004551e-09 1.00070010613351e-09 67.590663670198 1.79175946922805 8.93730811692253e+59 -2.48062828327269e-84 0
"260" "ouwie_Afr_avgl_41" "BM1" -2160.84684840453 4325.69369680907 4325.70025418611 4336.72111530475 2 920 0 0 0 0 0.0988747365325981 0.0988747365325981 0.990453106908308 1.21364790941061 0.990453106908308 1.21364790941061
"261" "ouwie_Afr_avgl_41" "BMS" -2147.35829498859 4300.71658997718 4300.72971190172 4317.25771772069 3 890 27 0 0 0 0.101130863862907 0.0312204751249367 1.0423212184103 1.21337426805356 1.0423212184103 1.21337426805356
"262" "ouwie_Afr_avgl_41" "OU1" -1686.90886272203 3379.81772544407 3379.83084736862 3396.35885318759 3 1500 160 0 0.185838597315547 0.185838597315547 0.183294570136758 0.183294570136758 0.612293060584635 0.0239394202811027 0.612293060584635 0.0239394202811027
"263" "ouwie_Afr_avgl_41" "OUM" -1671.3096920343 3350.6193840686 3350.64126590667 3372.67422105996 4 1500 140 0 0.195907733474052 0.195907733474052 0.187159274697979 0.187159274697979 0.57591905868539 0.023739207166962 1.15153436640278 0.0985118882382473
"264" "ouwie_Afr_avgl_41" "OUMV" -1671.10771653279 3352.21543306559 3352.24827378808 3379.78397930479 5 1400 170 27 0.194788378508128 0.194788378508128 0.187166733862716 0.166486630006531 0.576241134013966 0.0238658908966041 1.15209479269921 0.0933290275579253
"265" "ouwie_Afr_avgl_41" "OUMVA" 23140.0351022645 -46268.0702045289 -46268.0242023383 -46234.9879490419 6 1400 170 27 3.48513281367067 1.4385841957474 1.00983777683898e-09 0.000439851502326434 1.94591014905531 684238445513.255 1.69103302322658e-90 5.94616255887181e-79
"266" "ouwie_Afr_avgl_41" "OUMA" 23348.4566577783 -46686.9133155567 -46686.8804748342 -46659.3447693175 5 5.6e+09 2.2e+07 2400 3.47544401548036 1.52193318414667 1e-09 1e-09 1.94591014905531 117622097821.614 2.05393148232627e-86 1.24151533846698e-75
"267" "ouwie_Afr_avgl_42" "BM1" -1965.13359468933 3934.26718937866 3934.27374675571 3945.29460787434 2 920 0 0 0 0 0.0754425864519686 0.0754425864519686 0.969776937672033 1.09369962029359 0.969776937672033 1.09369962029359
"268" "ouwie_Afr_avgl_42" "BMS" -1950.38094553266 3906.76189106533 3906.77501298988 3923.30301880885 3 890 29 0 0 0 0.0771868160617158 0.0232696378274412 1.0172935585532 1.09167890819562 1.0172935585532 1.09167890819562
"269" "ouwie_Afr_avgl_42" "OU1" -1587.09300503274 3180.18601006547 3180.19913199002 3196.72713780899 3 1400 180 0 0.13580832635535 0.13580832635535 0.127724506130367 0.127724506130367 0.614950876564177 0.0270287878338561 0.614950876564177 0.0270287878338561
"270" "ouwie_Afr_avgl_42" "OUM" -1564.75613827349 3137.51227654697 3137.53415838505 3159.56711353833 4 1400 180 0 0.148826505672471 0.148826505672471 0.132478097418158 0.132478097418158 0.549125624260482 0.0260459960452176 1.22479810146444 0.0941146042713305
"271" "ouwie_Afr_avgl_42" "OUMV" -1564.66442455851 3139.32884911702 3139.36168983951 3166.89739535622 5 1400 200 28 0.148050702261061 0.148050702261061 0.132288006817963 0.122238225802757 0.549808112559003 0.0261710545316789 1.22490660276394 0.0907937625948455
"272" "ouwie_Afr_avgl_42" "OUMVA" 14521.4328412392 -29030.8656824784 -29030.8196802878 -28997.7834269914 6 1400 200 28 0.00180186896400902 0.128602936540996 1e-09 0.000172648068531548 0.491152622135706 0.000186586585327191 1.85524219965693 0.779293526850724
"273" "ouwie_Afr_avgl_42" "OUMA" 14638.9391720567 -29267.8783441135 -29267.845503391 -29240.3097978743 5 1.2e+07 6400 -15000 7.93885149040635e-08 0.198467612336146 1e-09 1e-09 -752083.938221976 325303.998973451 1.75257988783076 0.0180582394059703
"274" "ouwie_Afr_avgl_43" "BM1" -3023.6385946741 6051.27718934821 6051.28374672526 6062.30460784389 2 920 0 0 0 0 0.256113364456799 0.256113364456799 0.993191816732475 2.08623559373907 0.993191816732475 2.08623559373907
"275" "ouwie_Afr_avgl_43" "BMS" -2977.19106327844 5960.38212655688 5960.39524848143 5976.9232543004 3 890 28 0 0 0 0.263373041660986 0.0215777035695835 1.03390583384251 2.08091405074708 1.03390583384251 2.08091405074708
"276" "ouwie_Afr_avgl_43" "OU1" -1866.41008952654 3738.82017905308 3738.83330097763 3755.3613067966 3 5.6e+09 920 0 3.43226097511401 3.43226097511401 3.12062860767311 3.12062860767311 0.525679447431416 0.0159500973088054 0.525679447431416 0.0159500973088054
"277" "ouwie_Afr_avgl_43" "OUM" -1829.80803915329 3667.61607830658 3667.63796014466 3689.67091529794 4 5.6e+09 920 0 3.43226048933357 3.43226048933357 2.99834020960165 2.99834020960165 0.498446839839797 0.0159488564724399 1.2050462488381 0.0801510080181569
"278" "ouwie_Afr_avgl_43" "OUMV" -1829.29365607223 3668.58731214446 3668.62015286695 3696.15585838365 5 5.6e+09 880 35 3.43222380611232 3.43222380611232 2.97699666555406 3.52609789942983 0.498490766248862 0.0158925851891804 1.20464611609461 0.0869017089989564
"279" "ouwie_Afr_avgl_43" "OUMA" 23542.758543649 -47075.517087298 -47075.4842465755 -47047.9485410588 5 5.7e+09 3.7e+07 1700 3.4261281546859 1.30779482350912 1e-09 1e-09 1.79175946922805 4.33396316262866e+46 -9.17994192544836e-25 0
"280" "ouwie_Afr_avgl_43" "OUMVA" 23543.231687967 -47074.4633759341 -47074.4173737435 -47041.381120447 6 5.6e+09 880 35 3.41509348767301 1.30023229057377 1e-09 1.1877075540314e-09 1.79175946922805 3.57341022000775e+46 5.79387866414696e-25 0
"281" "ouwie_Afr_avgl_44" "BM1" -2130.27461177663 4264.54922355327 4264.55578093032 4275.57664204895 2 920 0 0 0 0 0.096705668552843 0.096705668552843 1.07274477240769 1.27785543844206 1.07274477240769 1.27785543844206
"282" "ouwie_Afr_avgl_44" "BMS" -2118.54829002775 4243.09658005551 4243.10970198005 4259.63770779902 3 890 31 0 0 0 0.0987373707932073 0.0359965944527503 1.15269789359775 1.18971627375647 1.15269789359775 1.18971627375647
"283" "ouwie_Afr_avgl_44" "OU1" -1675.75804170092 3357.51608340184 3357.52920532639 3374.05721114536 3 1500 130 0 0.19198571732002 0.19198571732002 0.1854851194517 0.1854851194517 0.597880912434947 0.0235253430463978 0.597880912434947 0.0235253430463978
"284" "ouwie_Afr_avgl_44" "OUM" -1647.2319743684 3302.46394873679 3302.48583057487 3324.51878572815 4 1500 140 0 0.211774118609691 0.211774118609691 0.19317689695315 0.19317689695315 0.544096281236065 0.0226980204799215 1.28238493769551 0.0922624905557139
"285" "ouwie_Afr_avgl_44" "OUMV" -1647.03854671907 3304.07709343815 3304.10993416064 3331.64563967735 5 1500 160 27 0.212787126105259 0.212787126105259 0.193038244663354 0.215511541071252 0.543708485757182 0.0225947318725237 1.28296398916892 0.0970780151972663
"286" "ouwie_Afr_avgl_44" "OUMA" 40438.8328917999 -80867.6657835999 -80867.6329428774 -80840.0972373607 5 7.4e+08 4400000 1900 2.13688720830298e-05 0.503543715861879 1.00394581173032e-09 1.00394581173032e-09 -13307.166833959 0 2.53634658281446 0
"287" "ouwie_Afr_avgl_44" "OUMVA" 599402427.912381 -1198804843.82476 -1198804843.77876 -1198804810.74251 6 1500 160 27 0.167185117394801 0.331507258859449 1.0030593362266e-09 1.02473836653056e-09 210255417.739734 0 12.9403408214432 0
"288" "ouwie_Afr_avgl_45" "BM1" -2408.32866969444 4820.65733938888 4820.66389676593 4831.68475788456 2 920 0 0 0 0 0.112547349000481 0.112547349000481 1.03061016987058 1.34465099525523 1.03061016987058 1.34465099525523
"289" "ouwie_Afr_avgl_45" "BMS" -2376.24085182465 4758.4817036493 4758.49482557385 4775.02283139282 3 890 30 0 0 0 0.115684018155879 0.0174864809544963 1.06587791266175 1.34893219093902 1.06587791266175 1.34893219093902
"290" "ouwie_Afr_avgl_45" "OU1" -1803.29270792802 3612.58541585605 3612.5985377806 3629.12654359957 3 1800 8.5 0 1.03882319454193 1.03882319454193 0.906805725330208 0.906805725330208 0.533692084411348 0.0160434013407308 0.533692084411348 0.0160434013407308
"291" "ouwie_Afr_avgl_45" "OUMV" -1773.60430116489 3557.20860232977 3557.24144305227 3584.77714856897 5 1700 62 5.6 0.865976599283193 0.865976599283193 0.73484386383785 0.832146468502257 0.509211727871676 0.0163028482275255 1.1434996614889 0.0846814613494468
"292" "ouwie_Afr_avgl_45" "OUM" -1773.4808335557 3554.96166711141 3554.98354894948 3577.01650410277 4 1800 7.9 0 1.06985657171462 1.06985657171462 0.902684164319132 0.902684164319132 0.50783994833544 0.0160942836613923 1.13469331707172 0.0788042893031601
"293" "ouwie_Afr_avgl_45" "OUMA" 16405.1704784144 -32800.3409568289 -32800.3081161064 -32772.7724105897 5 2e+07 4100000 -2800 0.176264970693341 0.379824621251281 1e-09 1e-09 -1936754.08321805 78109.4814696047 -4.67017723605245 0.113594368800388
"294" "ouwie_Afr_avgl_45" "OUMVA" 24322.3110192016 -48632.6220384033 -48632.5760362127 -48599.5397829162 6 1700 62 5.6 2.85245196390849 1.59624901734071e-07 1e-09 2.49591145362736e-08 1.94591014905531 1.77018014308286e+20 1.01936215545727e-137 9.27306251563884e-118
"295" "ouwie_Afr_avgl_46" "BM1" -2580.09309613374 5164.18619226748 5164.19274964453 5175.21361076316 2 920 0 0 0 0 0.157016400919242 0.157016400919242 1.04905628161836 1.55878226447367 1.04905628161836 1.55878226447367
"296" "ouwie_Afr_avgl_46" "BMS" -2522.08169868546 5050.16339737092 5050.17651929547 5066.70452511444 3 890 26 0 0 0 0.161915161778876 0.00744734073866967 1.20630990274573 1.54976349704867 1.20630990274573 1.54976349704867
"297" "ouwie_Afr_avgl_46" "OU1" -1816.52376660471 3639.04753320942 3639.06065513397 3655.58866095294 3 5.5e+09 920 0 3.45906587657342 3.45906587657342 2.97638334045017 2.97638334045017 0.530066617886144 0.0155108563709674 0.530066617886144 0.0155108563709674
"298" "ouwie_Afr_avgl_46" "OUMV" -1781.36412230986 3572.72824461972 3572.76108534222 3600.29679085892 5 910 35 -27000 3.09900783601894 3.09900783601894 2.54652601541145 3.24699957156856 0.50429282039361 0.0154888732882273 1.1784483463328 0.087440027512224
"299" "ouwie_Afr_avgl_46" "OUM" -1781.2407221663 3570.48144433261 3570.50332617068 3592.53628132397 4 6.2e+09 -7.5e+09 0 3.45906481582932 3.45906481582932 2.86401358704094 2.86401358704094 0.503943319942301 0.0155238335167213 1.17628724032488 0.0776927036466217
"300" "ouwie_Afr_avgl_46" "OUMVA" 22481.0494508132 -44950.0989016264 -44950.0528994358 -44917.0166461393 6 910 35 -27000 3.39119022817016 1.30457341026145 1.00201790185883e-09 0.000667911349110014 1.79175946922805 4.30526354613425e+48 -1.16523597226845e-24 0
"301" "ouwie_Afr_avgl_46" "OUMA" 22710.6197148096 -45411.2394296193 -45411.2065888968 -45383.6708833801 5 5.7e+09 3.2e+07 -120 3.43521754831705 1.37876425345537 1e-09 1e-09 1.79175946922805 7.18900190193708e+47 -5.83605114372487e-24 0
"302" "ouwie_Afr_avgl_47" "BM1" -2065.97030107415 4135.94060214831 4135.94715952535 4146.96802064399 2 920 0 0 0 0 0.0873583181545096 0.0873583181545096 0.938405528714822 1.20915175735015 0.938405528714822 1.20915175735015
"303" "ouwie_Afr_avgl_47" "BMS" -2010.47819300095 4026.9563860019 4026.96950792645 4043.49751374542 3 890 28 0 0 0 0.0903106730137709 0.0049823528705315 0.826967474115508 1.17509060086996 0.826967474115508 1.17509060086996
"304" "ouwie_Afr_avgl_47" "OU1" -1648.63796497424 3303.27592994847 3303.28905187302 3319.81705769199 3 1400 180 0 0.150693029234596 0.150693029234596 0.149553653192141 0.149553653192141 0.648982147695652 0.0266208381847942 0.648982147695652 0.0266208381847942
"305" "ouwie_Afr_avgl_47" "OUM" -1626.92596856686 3261.85193713371 3261.87381897179 3283.90677412507 4 1500 160 0 0.165613954325302 0.165613954325302 0.155820527804454 0.155820527804454 0.587258305643146 0.0256656357873574 1.2415584308227 0.0923755395948857
"306" "ouwie_Afr_avgl_47" "OUMVA" -1626.2355989882 3264.4711979764 3264.51720016698 3297.55345346344 6 1400 200 27 0.162802216246008 0.162040507735787 0.155152106855586 0.136407709820561 0.589172511788711 0.0260653547155841 1.24165020483652 0.0842370694603287
"307" "ouwie_Afr_avgl_47" "OUMV" -1626.22083502087 3262.44167004174 3262.47451076423 3290.01021628093 5 1400 200 27 0.162975861937122 0.162975861937122 0.155280701655243 0.124780282827091 0.589119235499462 0.0260485042221723 1.24131039577668 0.0836920831768235
"308" "ouwie_Afr_avgl_47" "OUMA" 75296.9897054615 -150583.979410923 -150583.946570201 -150556.410864684 5 4.5e+09 8.6e+08 -150000 0.403085791909408 0.607941571424637 1e-09 1e-09 -417016.577375263 1822.59645420427 -0.711980183712803 0.00528624797395137
"309" "ouwie_Afr_avgl_48" "BM1" -3568.29465706108 7140.58931412216 7140.59587149921 7151.61673261784 2 920 0 0 0 0 0.446736734564744 0.446736734564744 1.03843583103396 2.6328886742399 1.03843583103396 2.6328886742399
"310" "ouwie_Afr_avgl_48" "BMS" -3485.36135709527 6976.72271419054 6976.73583611509 6993.26384193406 3 890 25 0 0 0 0.459262327624286 0.00783287220690472 0.865323194618576 2.5808250287405 0.865323194618576 2.5808250287405
"311" "ouwie_Afr_avgl_48" "OU1" -1897.94140564789 3801.88281129578 3801.89593322033 3818.4239390393 3 5.7e+09 920 0 3.40205552874567 3.40205552874567 3.2044801322667 3.2044801322667 0.528871845897112 0.0162020062984865 0.528871845897112 0.0162020062984865
"312" "ouwie_Afr_avgl_48" "OUM" -1873.40342624701 3754.80685249402 3754.8287343321 3776.86168948538 4 5.7e+09 920 0 3.4020554936359 3.4020554936359 3.12008993264921 3.12008993264921 0.506453151344488 0.0163002344308618 1.10065847827275 0.0826399587930483
"313" "ouwie_Afr_avgl_48" "OUMV" -1873.38079735879 3756.76159471758 3756.79443544007 3784.33014095677 5 5.7e+09 880 34 3.40202096423678 3.40202096423678 3.11532151323159 3.23451134489639 0.506457554861562 0.0162879104187881 1.10063671307388 0.0841391966318307
"314" "ouwie_Afr_avgl_48" "OUMVA" 22222.4205705103 -44432.8411410206 -44432.7951388301 -44399.7588855336 6 5.7e+09 880 34 3.34546196416071 2.20270325787723e-09 1.00341270911343e-09 0.0250733445063638 1.79175946922805 5.75686435632284e+81 2.33450866634668e-78 0.0472979663421347
"315" "ouwie_Afr_avgl_48" "OUMA" 178333.659141852 -356657.318283704 -356657.285442982 -356629.749737465 5 2.3e+09 4.2e+08 50000 0.116139190547701 0.319440791789656 1e-09 1e-09 -5920455.77127449 14766.7360328437 0.818684995503585 0.00700434108551226
"316" "ouwie_Afr_avgl_49" "BM1" -2988.20855159884 5980.41710319769 5980.42366057474 5991.44452169337 2 920 0 0 0 0 0.249010600518529 0.249010600518529 0.964300891809897 1.82096704903588 0.964300891809897 1.82096704903588
