Column1;x;PalmSubfamily;accGenus;PalmTribe;;;;;;;;;;SpecName;PalmSubfamily;accGenus;PalmTribe
842;Calyptrocalyx_elegans;Arecoideae;Calyptrocalyx;Areceae;;;;;;;;;;Ceroxylon_alpinum;Ceroxyloideae;Ceroxylon;Ceroxyleae
843;Calyptrocalyx_merrillianus;Arecoideae;Calyptrocalyx;Areceae;;;;;;;;;;Ceroxylon_amazonicum;Ceroxyloideae;Ceroxylon;Ceroxyleae
844;Calyptrocalyx_awa;Arecoideae;Calyptrocalyx;Areceae;;;;;;;;;;Ceroxylon_ceriferum;Ceroxyloideae;Ceroxylon;Ceroxyleae
845;Calyptrocalyx_polyphyllus;Arecoideae;Calyptrocalyx;Areceae;;;;;;;;;;Ceroxylon_echinulatum;Ceroxyloideae;Ceroxylon;Ceroxyleae
846;Calyptrocalyx_caudiculatus;Arecoideae;Calyptrocalyx;Areceae;;;;;;;;;;Ceroxylon_parvifrons;Ceroxyloideae;Ceroxylon;Ceroxyleae
847;Archontophoenix_cunninghamiana;Arecoideae;Archontophoenix;Areceae;;;;;;;;;;Ceroxylon_parvum;Ceroxyloideae;Ceroxylon;Ceroxyleae
848;Archontophoenix_purpurea;Arecoideae;Archontophoenix;Areceae;;;;;;;;;;Ceroxylon_peruvianum;Ceroxyloideae;Ceroxylon;Ceroxyleae
849;Archontophoenix_maxima;Arecoideae;Archontophoenix;Areceae;;;;;;;;;;Ceroxylon_pityrophyllum;Ceroxyloideae;Ceroxylon;Ceroxyleae
850;Archontophoenix_alexandrae;Arecoideae;Archontophoenix;Areceae;;;;;;;;;;Ceroxylon_quindiuense;Ceroxyloideae;Ceroxylon;Ceroxyleae
851;Archontophoenix_tuckeri;Arecoideae;Archontophoenix;Areceae;;;;;;;;;;Ceroxylon_sasaimae;Ceroxyloideae;Ceroxylon;Ceroxyleae
852;Archontophoenix_myolensis;Arecoideae;Archontophoenix;Areceae;;;;;;;;;;Ceroxylon_ventricosum;Ceroxyloideae;Ceroxylon;Ceroxyleae
853;Actinokentia_huerlimannii;Arecoideae;Actinokentia;Areceae;;;;;;;;;;Ceroxylon_vogelianum;Ceroxyloideae;Ceroxylon;Ceroxyleae
854;Actinokentia_divaricata;Arecoideae;Actinokentia;Areceae;;;;;;;;;;Chamaedorea_adscendens;Arecoideae;Chamaedorea;Chamaedoreeae
855;Kentiopsis_oliviformis;Arecoideae;Kentiopsis;Areceae;;;;;;;;;;Chamaedorea_allenii;Arecoideae;Chamaedorea;Chamaedoreeae
856;Kentiopsis_piersoniorum;Arecoideae;Kentiopsis;Areceae;;;;;;;;;;Chamaedorea_alternans;Arecoideae;Chamaedorea;Chamaedoreeae
857;Kentiopsis_magnifica;Arecoideae;Kentiopsis;Areceae;;;;;;;;;;Chamaedorea_amabilis;Arecoideae;Chamaedorea;Chamaedoreeae
858;Kentiopsis_pyriformis;Arecoideae;Kentiopsis;Areceae;;;;;;;;;;Chamaedorea_anemophila;Arecoideae;Chamaedorea;Chamaedoreeae
859;Chambeyronia_lepidota;Arecoideae;Chambeyronia;Areceae;;;;;;;;;;Chamaedorea_angustisecta;Arecoideae;Chamaedorea;Chamaedoreeae
860;Chambeyronia_macrocarpa;Arecoideae;Chambeyronia;Areceae;;;;;;;;;;Chamaedorea_arenbergiana;Arecoideae;Chamaedorea;Chamaedoreeae
861;Actinorhytis_calapparia;Arecoideae;Actinorhytis;Areceae;;;;;;;;;;Chamaedorea_atrovirens;Arecoideae;Chamaedorea;Chamaedoreeae
862;Ponapea_hentyi;Arecoideae;Ponapea;Areceae;;;;;;;;;;Chamaedorea_benziei;Arecoideae;Chamaedorea;Chamaedoreeae
863;Ponapea_palauensis;Arecoideae;Ponapea;Areceae;;;;;;;;;;Chamaedorea_binderi;Arecoideae;Chamaedorea;Chamaedoreeae
864;Ponapea_hosinoi;Arecoideae;Ponapea;Areceae;;;;;;;;;;Chamaedorea_brachyclada;Arecoideae;Chamaedorea;Chamaedoreeae
865;Ponapea_ledermanniana;Arecoideae;Ponapea;Areceae;;;;;;;;;;Chamaedorea_brachypoda;Arecoideae;Chamaedorea;Chamaedoreeae
866;Ptychosperma_tagulense;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_carchensis;Arecoideae;Chamaedorea;Chamaedoreeae
867;Ptychosperma_cuneatum;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_castillo-montii;Arecoideae;Chamaedorea;Chamaedoreeae
868;Ptychosperma_ramosissimum;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_cataractarum;Arecoideae;Chamaedorea;Chamaedoreeae
869;Ptychosperma_rosselense;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_christinae;Arecoideae;Chamaedorea;Chamaedoreeae
870;Ptychosperma_schefferi;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_correae;Arecoideae;Chamaedorea;Chamaedoreeae
871;Ptychosperma_pullenii;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_costaricana;Arecoideae;Chamaedorea;Chamaedoreeae
872;Ptychosperma_mambare;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_crucensis;Arecoideae;Chamaedorea;Chamaedoreeae
873;Ptychosperma_microcarpum;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_dammeriana;Arecoideae;Chamaedorea;Chamaedoreeae
874;Ptychosperma_lauterbachii;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_deckeriana;Arecoideae;Chamaedorea;Chamaedoreeae
875;Ptychosperma_vestitum;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_deneversiana;Arecoideae;Chamaedorea;Chamaedoreeae
876;Ptychosperma_furcatum;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_elatior;Arecoideae;Chamaedorea;Chamaedoreeae
877;Ptychosperma_propinquum;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_elegans;Arecoideae;Chamaedorea;Chamaedoreeae
878;Ptychosperma_gracile;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_ernesti-augusti;Arecoideae;Chamaedorea;Chamaedoreeae
879;Ptychosperma_burretianum;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_falcifera;Arecoideae;Chamaedorea;Chamaedoreeae
880;Ptychosperma_macarthurii;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_foveata;Arecoideae;Chamaedorea;Chamaedoreeae
881;Ptychosperma_streimannii;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_fractiflexa;Arecoideae;Chamaedorea;Chamaedoreeae
882;Ptychosperma_lineare;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_fragrans;Arecoideae;Chamaedorea;Chamaedoreeae
883;Ptychosperma_sanderianum;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_frondosa;Arecoideae;Chamaedorea;Chamaedoreeae
884;Ptychosperma_caryotoides;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_geonomiformis;Arecoideae;Chamaedorea;Chamaedoreeae
885;Ptychosperma_nicolai;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_glaucifolia;Arecoideae;Chamaedorea;Chamaedoreeae
886;Ptychosperma_ambiguum;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_graminifolia;Arecoideae;Chamaedorea;Chamaedoreeae
887;Ptychosperma_halmaherense;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_guntheriana;Arecoideae;Chamaedorea;Chamaedoreeae
888;Ptychosperma_salomonense;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_hodelii;Arecoideae;Chamaedorea;Chamaedoreeae
889;Ptychosperma_elegans;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_hooperiana;Arecoideae;Chamaedorea;Chamaedoreeae
890;Ptychosperma_buabe;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_ibarrae;Arecoideae;Chamaedorea;Chamaedoreeae
891;Ptychosperma_waitianum;Arecoideae;Ptychosperma;Areceae;;;;;;;;;;Chamaedorea_incrustata;Arecoideae;Chamaedorea;Chamaedoreeae
892;Ptychococcus_paradoxus;Arecoideae;Ptychococcus;Areceae;;;;;;;;;;Chamaedorea_keelerorum;Arecoideae;Chamaedorea;Chamaedoreeae
893;Ptychococcus_lepidotus;Arecoideae;Ptychococcus;Areceae;;;;;;;;;;Chamaedorea_klotzschiana;Arecoideae;Chamaedorea;Chamaedoreeae
894;Brassiophoenix_schumannii;Arecoideae;Brassiophoenix;Areceae;;;;;;;;;;Chamaedorea_lehmannii;Arecoideae;Chamaedorea;Chamaedoreeae
895;Brassiophoenix_drymophloeoides;Arecoideae;Brassiophoenix;Areceae;;;;;;;;;;Chamaedorea_liebmannii;Arecoideae;Chamaedorea;Chamaedoreeae
896;Drymophloeus_litigiosus;Arecoideae;Drymophloeus;Areceae;;;;;;;;;;Chamaedorea_linearis;Arecoideae;Chamaedorea;Chamaedoreeae
897;Drymophloeus_whitmeeanus;Arecoideae;Drymophloeus;Areceae;;;;;;;;;;Chamaedorea_lucidifrons;Arecoideae;Chamaedorea;Chamaedoreeae
898;Drymophloeus_oliviformis;Arecoideae;Drymophloeus;Areceae;;;;;;;;;;Chamaedorea_macrospadix;Arecoideae;Chamaedorea;Chamaedoreeae
899;Normanbya_normanbyi;Arecoideae;Normanbya;Areceae;;;;;;;;;;Chamaedorea_matae;Arecoideae;Chamaedorea;Chamaedoreeae
900;Carpentaria_acuminata;Arecoideae;Carpentaria;Areceae;;;;;;;;;;Chamaedorea_metallica;Arecoideae;Chamaedorea;Chamaedoreeae
901;Wodyetia_bifurcata;Arecoideae;Wodyetia;Areceae;;;;;;;;;;Chamaedorea_microphylla;Arecoideae;Chamaedorea;Chamaedoreeae
902;Veitchia_filifera;Arecoideae;Veitchia;Areceae;;;;;;;;;;Chamaedorea_microspadix;Arecoideae;Chamaedorea;Chamaedoreeae
903;Veitchia_joannis;Arecoideae;Veitchia;Areceae;;;;;;;;;;Chamaedorea_moliniana;Arecoideae;Chamaedorea;Chamaedoreeae
904;Veitchia_vitiensis;Arecoideae;Veitchia;Areceae;;;;;;;;;;Chamaedorea_nationsiana;Arecoideae;Chamaedorea;Chamaedoreeae
905;Veitchia_winin;Arecoideae;Veitchia;Areceae;;;;;;;;;;Chamaedorea_neurochlamys;Arecoideae;Chamaedorea;Chamaedoreeae
906;Veitchia_spiralis;Arecoideae;Veitchia;Areceae;;;;;;;;;;Chamaedorea_nubium;Arecoideae;Chamaedorea;Chamaedoreeae
907;Veitchia_arecina;Arecoideae;Veitchia;Areceae;;;;;;;;;;Chamaedorea_oblongata;Arecoideae;Chamaedorea;Chamaedoreeae
908;Veitchia_pachyclada;Arecoideae;Veitchia;Areceae;;;;;;;;;;Chamaedorea_oreophila;Arecoideae;Chamaedorea;Chamaedoreeae
909;Veitchia_subdisticha;Arecoideae;Veitchia;Areceae;;;;;;;;;;Chamaedorea_pachecoana;Arecoideae;Chamaedorea;Chamaedoreeae
910;Veitchia_simulans;Arecoideae;Veitchia;Areceae;;;;;;;;;;Chamaedorea_palmeriana;Arecoideae;Chamaedorea;Chamaedoreeae
911;Balaka_tahitensis;Arecoideae;Balaka;Areceae;;;;;;;;;;Chamaedorea_parvifolia;Arecoideae;Chamaedorea;Chamaedoreeae
912;Balaka_pauciflora;Arecoideae;Balaka;Areceae;;;;;;;;;;Chamaedorea_parvisecta;Arecoideae;Chamaedorea;Chamaedoreeae
913;Balaka_diffusa;Arecoideae;Balaka;Areceae;;;;;;;;;;Chamaedorea_pauciflora;Arecoideae;Chamaedorea;Chamaedoreeae
914;Balaka_seemannii;Arecoideae;Balaka;Areceae;;;;;;;;;;Chamaedorea_pedunculata;Arecoideae;Chamaedorea;Chamaedoreeae
915;Balaka_macrocarpa;Arecoideae;Balaka;Areceae;;;;;;;;;;Chamaedorea_pinnatifrons;Arecoideae;Chamaedorea;Chamaedoreeae
916;Balaka_streptostachys;Arecoideae;Balaka;Areceae;;;;;;;;;;Chamaedorea_piscifolia;Arecoideae;Chamaedorea;Chamaedoreeae
917;Balaka_longirostris;Arecoideae;Balaka;Areceae;;;;;;;;;;Chamaedorea_pittieri;Arecoideae;Chamaedorea;Chamaedoreeae
918;Balaka_microcarpa;Arecoideae;Balaka;Areceae;;;;;;;;;;Chamaedorea_plumosa;Arecoideae;Chamaedorea;Chamaedoreeae
919;Balaka_samoensis;Arecoideae;Balaka;Areceae;;;;;;;;;;Chamaedorea_pochutlensis;Arecoideae;Chamaedorea;Chamaedoreeae
920;Solfia_samoensis;Arecoideae;Solfia;Areceae;;;;;;;;;;Chamaedorea_ponderosa;Arecoideae;Chamaedorea;Chamaedoreeae
921;Adonidia_merrillii;Arecoideae;Adonidia;Areceae;;;;;;;;;;Chamaedorea_pumila;Arecoideae;Chamaedorea;Chamaedoreeae
922;Adonidia_maturbongsii;Arecoideae;Adonidia;Areceae;;;;;;;;;;Chamaedorea_pygmaea;Arecoideae;Chamaedorea;Chamaedoreeae
923;Lepidorrhachis_mooreana;Arecoideae;Lepidorrhachis;Areceae;;;;;;;;;;Chamaedorea_queroana;Arecoideae;Chamaedorea;Chamaedoreeae
924;Basselinia_deplanchei;Arecoideae;Basselinia;Areceae;;;;;;;;;;Chamaedorea_radicalis;Arecoideae;Chamaedorea;Chamaedoreeae
925;Basselinia_humboldtiana;Arecoideae;Basselinia;Areceae;;;;;;;;;;Chamaedorea_recurvata;Arecoideae;Chamaedorea;Chamaedoreeae
926;Basselinia_favieri;Arecoideae;Basselinia;Areceae;;;;;;;;;;Chamaedorea_rhizomatosa;Arecoideae;Chamaedorea;Chamaedoreeae
927;Basselinia_vestita;Arecoideae;Basselinia;Areceae;;;;;;;;;;Chamaedorea_ricardoi;Arecoideae;Chamaedorea;Chamaedoreeae
928;Basselinia_glabrata;Arecoideae;Basselinia;Areceae;;;;;;;;;;Chamaedorea_rigida;Arecoideae;Chamaedorea;Chamaedoreeae
929;Basselinia_sordida;Arecoideae;Basselinia;Areceae;;;;;;;;;;Chamaedorea_robertii;Arecoideae;Chamaedorea;Chamaedoreeae
930;Basselinia_iterata;Arecoideae;Basselinia;Areceae;;;;;;;;;;Chamaedorea_rojasiana;Arecoideae;Chamaedorea;Chamaedoreeae
931;Basselinia_eriostachys;Arecoideae;Basselinia;Areceae;;;;;;;;;;Chamaedorea_rosibeliae;Arecoideae;Chamaedorea;Chamaedoreeae
932;Basselinia_porphyrea;Arecoideae;Basselinia;Areceae;;;;;;;;;;Chamaedorea_rossteniorum;Arecoideae;Chamaedorea;Chamaedoreeae
933;Basselinia_pancheri;Arecoideae;Basselinia;Areceae;;;;;;;;;;Chamaedorea_sartorii;Arecoideae;Chamaedorea;Chamaedoreeae
934;Basselinia_moorei;Arecoideae;Basselinia;Areceae;;;;;;;;;;Chamaedorea_scheryi;Arecoideae;Chamaedorea;Chamaedoreeae
935;Basselinia_tomentosa;Arecoideae;Basselinia;Areceae;;;;;;;;;;Chamaedorea_schiedeana;Arecoideae;Chamaedorea;Chamaedoreeae
936;Basselinia_velutina;Arecoideae;Basselinia;Areceae;;;;;;;;;;Chamaedorea_schippii;Arecoideae;Chamaedorea;Chamaedoreeae
937;Basselinia_gracilis;Arecoideae;Basselinia;Areceae;;;;;;;;;;Chamaedorea_seifrizii;Arecoideae;Chamaedorea;Chamaedoreeae
938;Cyphosperma_trichospadix;Arecoideae;Cyphosperma;Areceae;;;;;;;;;;Chamaedorea_serpens;Arecoideae;Chamaedorea;Chamaedoreeae
939;Cyphosperma_naboutinense;Arecoideae;Cyphosperma;Areceae;;;;;;;;;;Chamaedorea_simplex;Arecoideae;Chamaedorea;Chamaedoreeae
940;Cyphosperma_voutmelense;Arecoideae;Cyphosperma;Areceae;;;;;;;;;;Chamaedorea_skutchii;Arecoideae;Chamaedorea;Chamaedoreeae
941;Cyphosperma_balansae;Arecoideae;Cyphosperma;Areceae;;;;;;;;;;Chamaedorea_smithii;Arecoideae;Chamaedorea;Chamaedoreeae
942;Cyphosperma_tanga;Arecoideae;Cyphosperma;Areceae;;;;;;;;;;Chamaedorea_stenocarpa;Arecoideae;Chamaedorea;Chamaedoreeae
943;Physokentia_petiolata;Arecoideae;Physokentia;Areceae;;;;;;;;;;Chamaedorea_stolonifera;Arecoideae;Chamaedorea;Chamaedoreeae
944;Physokentia_insolita;Arecoideae;Physokentia;Areceae;;;;;;;;;;Chamaedorea_stricta;Arecoideae;Chamaedorea;Chamaedoreeae
945;Physokentia_dennisii;Arecoideae;Physokentia;Areceae;;;;;;;;;;Chamaedorea_subjectifolia;Arecoideae;Chamaedorea;Chamaedoreeae
946;Physokentia_thurstonii;Arecoideae;Physokentia;Areceae;;;;;;;;;;Chamaedorea_tenerrima;Arecoideae;Chamaedorea;Chamaedoreeae
947;Physokentia_whitmorei;Arecoideae;Physokentia;Areceae;;;;;;;;;;Chamaedorea_tepejilote;Arecoideae;Chamaedorea;Chamaedoreeae
948;Physokentia_tete;Arecoideae;Physokentia;Areceae;;;;;;;;;;Chamaedorea_tuerckheimii;Arecoideae;Chamaedorea;Chamaedoreeae
949;Rhopalostylis_baueri;Arecoideae;Rhopalostylis;Areceae;;;;;;;;;;Chamaedorea_undulatifolia;Arecoideae;Chamaedorea;Chamaedoreeae
950;Rhopalostylis_sapida;Arecoideae;Rhopalostylis;Areceae;;;;;;;;;;Chamaedorea_verapazensis;Arecoideae;Chamaedorea;Chamaedoreeae
951;Hedyscepe_canterburyana;Arecoideae;Hedyscepe;Areceae;;;;;;;;;;Chamaedorea_verecunda;Arecoideae;Chamaedorea;Chamaedoreeae
952;Burretiokentia_vieillardii;Arecoideae;Burretiokentia;Areceae;;;;;;;;;;Chamaedorea_volcanensis;Arecoideae;Chamaedorea;Chamaedoreeae
953;Burretiokentia_dumasii;Arecoideae;Burretiokentia;Areceae;;;;;;;;;;Chamaedorea_vulgata;Arecoideae;Chamaedorea;Chamaedoreeae
954;Burretiokentia_grandiflora;Arecoideae;Burretiokentia;Areceae;;;;;;;;;;Chamaedorea_warscewiczii;Arecoideae;Chamaedorea;Chamaedoreeae
955;Burretiokentia_koghiensis;Arecoideae;Burretiokentia;Areceae;;;;;;;;;;Chamaedorea_whitelockiana;Arecoideae;Chamaedorea;Chamaedoreeae
956;Burretiokentia_hapala;Arecoideae;Burretiokentia;Areceae;;;;;;;;;;Chamaedorea_woodsoniana;Arecoideae;Chamaedorea;Chamaedoreeae
957;Cyphophoenix_alba;Arecoideae;Cyphophoenix;Areceae;;;;;;;;;;Chamaedorea_zamorae;Arecoideae;Chamaedorea;Chamaedoreeae
958;Cyphophoenix_nucele;Arecoideae;Cyphophoenix;Areceae;;;;;;;;;;Chamaerops_humilis;Coryphoideae;Chamaerops;Trachycarpeae
959;Cyphophoenix_elegans;Arecoideae;Cyphophoenix;Areceae;;;;;;;;;;Chambeyronia_lepidota;Arecoideae;Chambeyronia;Areceae
960;Cyphophoenix_fulcita;Arecoideae;Cyphophoenix;Areceae;;;;;;;;;;Chambeyronia_macrocarpa;Arecoideae;Chambeyronia;Areceae
961;Carpoxylon_macrospermum;Arecoideae;Carpoxylon;Areceae;;;;;;;;;;Chelyocarpus_chuco;Coryphoideae;Chelyocarpus;Cryosophileae
962;Neoveitchia_storckii;Arecoideae;Neoveitchia;Areceae;;;;;;;;;;Chelyocarpus_dianeurus;Coryphoideae;Chelyocarpus;Cryosophileae
963;Neoveitchia_brunnea;Arecoideae;Neoveitchia;Areceae;;;;;;;;;;Chelyocarpus_repens;Coryphoideae;Chelyocarpus;Cryosophileae
964;Satakentia_liukiuensis;Arecoideae;Satakentia;Areceae;;;;;;;;;;Chelyocarpus_ulei;Coryphoideae;Chelyocarpus;Cryosophileae
965;Cyphokentia_macrostachya;Arecoideae;Cyphokentia;Areceae;;;;;;;;;;Chuniophoenix_hainanensis;Coryphoideae;Chuniophoenix;Chuniophoeniceae
966;Cyphokentia_cerifera;Arecoideae;Cyphokentia;Areceae;;;;;;;;;;Chuniophoenix_humilis;Coryphoideae;Chuniophoenix;Chuniophoeniceae
967;Clinosperma_lanuginosa;Arecoideae;Clinosperma;Areceae;;;;;;;;;;Chuniophoenix_nana;Coryphoideae;Chuniophoenix;Chuniophoeniceae
968;Clinosperma_bracteale;Arecoideae;Clinosperma;Areceae;;;;;;;;;;Clinosperma_bracteale;Arecoideae;Clinosperma;Areceae
969;Clinosperma_vaginata;Arecoideae;Clinosperma;Areceae;;;;;;;;;;Clinosperma_lanuginosa;Arecoideae;Clinosperma;Areceae
970;Clinosperma_macrocarpa;Arecoideae;Clinosperma;Areceae;;;;;;;;;;Clinosperma_macrocarpa;Arecoideae;Clinosperma;Areceae
971;Laccospadix_australasicus;Arecoideae;Laccospadix;Areceae;;;;;;;;;;Clinosperma_vaginata;Arecoideae;Clinosperma;Areceae
972;Howea_forsteriana;Arecoideae;Howea;Areceae;;;;;;;;;;Clinostigma_carolinense;Arecoideae;Clinostigma;Areceae
973;Howea_belmoreana;Arecoideae;Howea;Areceae;;;;;;;;;;Clinostigma_collegarum;Arecoideae;Clinostigma;Areceae
974;Linospadix_caninus;Arecoideae;Linospadix;Areceae;;;;;;;;;;Clinostigma_exorrhizum;Arecoideae;Clinostigma;Areceae
975;Linospadix_monostachyos;Arecoideae;Linospadix;Areceae;;;;;;;;;;Clinostigma_gronophyllum;Arecoideae;Clinostigma;Areceae
976;Linospadix_minor;Arecoideae;Linospadix;Areceae;;;;;;;;;;Clinostigma_haerestigma;Arecoideae;Clinostigma;Areceae
977;Linospadix_microcaryus;Arecoideae;Linospadix;Areceae;;;;;;;;;;Clinostigma_harlandii;Arecoideae;Clinostigma;Areceae
978;Linospadix_apetiolatus;Arecoideae;Linospadix;Areceae;;;;;;;;;;Clinostigma_onchorhynchum;Arecoideae;Clinostigma;Areceae
979;Linospadix_albertisianus;Arecoideae;Linospadix;Areceae;;;;;;;;;;Clinostigma_ponapense;Arecoideae;Clinostigma;Areceae
980;Linospadix_palmerianus;Arecoideae;Linospadix;Areceae;;;;;;;;;;Clinostigma_samoense;Arecoideae;Clinostigma;Areceae
981;Dransfieldia_micrantha;Arecoideae;Dransfieldia;Areceae;;;;;;;;;;Clinostigma_savoryanum;Arecoideae;Clinostigma;Areceae
982;Heterospathe_intermedia;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Clinostigma_warburgii;Arecoideae;Clinostigma;Areceae
983;Heterospathe_uniformis;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_acunana;Coryphoideae;Coccothrinax;Cryosophileae
984;Heterospathe_woodfordiana;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_alexandri;Coryphoideae;Coccothrinax;Cryosophileae
985;Heterospathe_porcata;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_alta;Coryphoideae;Coccothrinax;Cryosophileae
986;Heterospathe_sphaerocarpa;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_argentata;Coryphoideae;Coccothrinax;Cryosophileae
987;Heterospathe_minor;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_argentea;Coryphoideae;Coccothrinax;Cryosophileae
988;Heterospathe_sibuyanensis;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_baracoensis;Coryphoideae;Coccothrinax;Cryosophileae
989;Heterospathe_cagayanensis;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_barbadensis;Coryphoideae;Coccothrinax;Cryosophileae
990;Heterospathe_elata;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_bermudezii;Coryphoideae;Coccothrinax;Cryosophileae
991;Heterospathe_negrosensis;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_borhidiana;Coryphoideae;Coccothrinax;Cryosophileae
992;Heterospathe_brevicaulis;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_boschiana;Coryphoideae;Coccothrinax;Cryosophileae
993;Heterospathe_phillipsii;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_camagueyana;Coryphoideae;Coccothrinax;Cryosophileae
994;Heterospathe_elmeri;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_clarensis;Coryphoideae;Coccothrinax;Cryosophileae
995;Heterospathe_philippinensis;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_concolor;Coryphoideae;Coccothrinax;Cryosophileae
996;Heterospathe_scitula;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_crinita;Coryphoideae;Coccothrinax;Cryosophileae
997;Heterospathe_muelleriana;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_cupularis;Coryphoideae;Coccothrinax;Cryosophileae
998;Heterospathe_longipes;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_ekmanii;Coryphoideae;Coccothrinax;Cryosophileae
999;Heterospathe_obriensis;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_elegans;Coryphoideae;Coccothrinax;Cryosophileae
1000;Heterospathe_annectens;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_fagildei;Coryphoideae;Coccothrinax;Cryosophileae
1001;Heterospathe_sensisi;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_fragrans;Coryphoideae;Coccothrinax;Cryosophileae
1002;Heterospathe_lepidota;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_garciana;Coryphoideae;Coccothrinax;Cryosophileae
1003;Heterospathe_elegans;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_gracilis;Coryphoideae;Coccothrinax;Cryosophileae
1004;Heterospathe_parviflora;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_guantanamensis;Coryphoideae;Coccothrinax;Cryosophileae
1005;Heterospathe_pulchra;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_gundlachii;Coryphoideae;Coccothrinax;Cryosophileae
1006;Heterospathe_kajewskii;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_hioramii;Coryphoideae;Coccothrinax;Cryosophileae
1007;Heterospathe_pullenii;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_inaguensis;Coryphoideae;Coccothrinax;Cryosophileae
1008;Heterospathe_salomonensis;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_jamaicensis;Coryphoideae;Coccothrinax;Cryosophileae
1009;Heterospathe_califrons;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_leonis;Coryphoideae;Coccothrinax;Cryosophileae
1010;Heterospathe_trispatha;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_litoralis;Coryphoideae;Coccothrinax;Cryosophileae
1011;Heterospathe_barfodii;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_macroglossa;Coryphoideae;Coccothrinax;Cryosophileae
1012;Heterospathe_dransfieldii;Arecoideae;Heterospathe;Areceae;;;;;;;;;;Coccothrinax_microphylla;Coryphoideae;Coccothrinax;Cryosophileae
1013;Euterpe_precatoria;Arecoideae;Euterpe;Euterpeae;;;;;;;;;;Coccothrinax_miraguama;Coryphoideae;Coccothrinax;Cryosophileae
1014;Euterpe_broadwayi;Arecoideae;Euterpe;Euterpeae;;;;;;;;;;Coccothrinax_moaensis;Coryphoideae;Coccothrinax;Cryosophileae
