"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"
"ouwie_Afr_avgl_39"	"OUMA"	16635.4624469347	-33260.9248938693	-33260.8953517718	-33232.8287267882	5	2200000	36000	-33000	5.85595345041355e-07	0.193300228993191	1e-09	1e-09	-322853.844653285	6630.36619078625	0.950874055239673	0.0244797258959011
"ouwie_Afr_avgl_39"	"OUMVA"	25790.6496101148	-51569.2992202295	-51569.2578409192	-51535.5838197322	6	1600	190	33	3.24030726446443	1.34923820543959	1.05213339742164e-09	1.09611767775863e-09	1.79175946922805	7.78730979812991e+41	2.44623377577625e-23	804605622848699264
"ouwie_Afr_avgl_4"	"OUMVA"	48798.4251459965	-97584.8502919931	-97584.8089126827	-97551.1348914957	6	1600	170	29	2.53065740049176e-05	0.532566400639759	1.05756777265174e-09	1.22906293414686e-09	9357042.14411029	8.9484556464601e+19	-10.7178506490128	342980461877528
"ouwie_Afr_avgl_4"	"OUMA"	50799.3638756324	-101588.727751265	-101588.698209167	-101560.631584184	5	1.5e+09	1.2e+08	48000	2.24569996620594e-05	0.607774620161599	1.00136114730256e-09	1.00136114730256e-09	890750.170904719	0	0.273836369907481	159819819107509216
"ouwie_Afr_avgl_40"	"OUMVA"	25506.8318533506	-51001.6637067012	-51001.6223273909	-50967.9483062039	6	1900	63	6.2	3.0667707949948	1.03614444127889	1.00531865619369e-09	0.0974037346836491	1.79175946922805	7.56341793176853e+49	-7.63935167841517e-29	5.14068745780179e+21
"ouwie_Afr_avgl_40"	"OUMA"	25895.3678377083	-51780.7356754166	-51780.7061333191	-51752.6395083354	5	6.5e+09	3e+08	2300	3.18550312866239	1.1328671048978	1.00044284793925e-09	1.00044284793925e-09	1.79175946922805	2.90453487122269e+50	3.16381776623177e-27	8.1271630213932e+22
"ouwie_Afr_avgl_41"	"OUMVA"	24716.0023524828	-49420.0047049656	-49419.9633256553	-49386.2893044682	6	1600	190	31	3.34423114958642	0.911035856626929	1.00006221372919e-09	0.192396034659608	1.79175946922805	7.73154641237381e+52	1.95555899108922e-30	545494558214332224
"ouwie_Afr_avgl_41"	"OUMA"	25053.9795993584	-50097.9591987168	-50097.9296566193	-50069.8630316357	5	5.7e+09	2e+07	1500	3.45748902866688	1.42546877126921	1e-09	1e-09	1.79175946922805	2.24412979735706e+43	-5.43452109748679e-35	0
"ouwie_Afr_avgl_42"	"OUMVA"	38872.1270660645	-77732.254132129	-77732.2127528186	-77698.5387316316	6	1500	240	31	0.00759242055048706	0.756751089508559	1.01351245445536e-09	1.25111740505366e-09	4.82843082928541e-07	0	0.926176577287702	1.13416661202622e+24
"ouwie_Afr_avgl_42"	"OUMA"	39800.835477984	-79591.670955968	-79591.6414138706	-79563.5747888869	5	7e+11	9e+07	-1.8e+08	0.705339147699297	2.74816931894484	8.3508231998394e-08	8.3508231998394e-08	-9.62542031261822e-15	0	0.68815080934772	3.01214595142746e+83
"ouwie_Afr_avgl_43"	"OUMA"	25667.8098403768	-51325.6196807537	-51325.5901386562	-51297.5235136726	5	3.9e+07	1200	-5.2e+08	3.37341935126691	1.1863954810946	1e-09	1e-09	1.79175946922805	1.32694655256537e+50	-6.3490601891816e-29	7.70159895351874e+22
"ouwie_Afr_avgl_43"	"OUMVA"	25748.2002929803	-51484.4005859605	-51484.3592066502	-51450.6851854632	6	5.6e+09	980	40	3.36064179019959	1.08158648486029	1.00202711140399e-09	2.8571483238943e-09	1.79175946922805	2.75504167083419e+52	-4.27939883798172e-31	0
"ouwie_Afr_avgl_44"	"OUMVA"	38926.6478265478	-77841.2956530956	-77841.2542737852	-77807.5802525982	6	1700	130	40	0.0437754130359075	0.539339664700138	1.01555022079733e-09	1.08823958318268e-09	-7453809.34426371	0	5.97521848959109	0
"ouwie_Afr_avgl_44"	"OUMA"	48394.483861749	-96778.9677234979	-96778.9381814004	-96750.8715564168	5	1.2e+09	110000	-9.2e+07	0.000114647551369652	0.79843325306432	1.00217490024426e-09	1.00217490024426e-09	97312.9905135647	5.94271816949608e+30	3.48540952154222	2.36360601178915e+25
"ouwie_Afr_avgl_45"	"OUMA"	16616.6284947748	-33223.2569895496	-33223.2274474521	-33195.1608224684	5	1.3e+07	47000	11000	2.52627067631811e-07	0.194675154849541	1.01928638940747e-09	1.01928638940747e-09	-3135511.30916769	21328.552658431	0.326600064049603	0.0377377559410178
"ouwie_Afr_avgl_45"	"OUMVA"	27416.8754214437	-54821.7508428874	-54821.709463577	-54788.03544239	6	1700	76	16	2.829266319598	1.67226624504383e-07	1e-09	2.3273586893468e-08	1.79175946922805	1.36011825386998e+58	-3.01611651777449e-73	0
"ouwie_Afr_avgl_46"	"OUMVA"	21976.7699165788	-43941.5398331576	-43941.4984538473	-43907.8244326603	6	1900	64	5.2	2.78925373136314	1.9448370594201	1.00004349102238e-09	1.03313287541136e-09	1.79175946922805	25348762158026144	-1.98925261732713e-16	0
