"LEVEL_3_CO","ID","LEVEL_NAME","REGION_NAM","CONTINENT","THREEREALM","REALM_LONG","NEOPALEO","AREA_M2","AREA_KM2","PERIMETER","LAT","LONG","X_COORD","Y_COORD","ISISLAND","PALMSR","PalmPresAbs","srtm_alt_mean","srtm_alt_median","srtm_alt_min","srtm_alt_max","alt_min0","alt_range","soilcount","GPP_mean","GPP_median","GPP_min","GPP_max","GPP_range","GPP_SD","NPP_mean","NPP_median","NPP_min","NPP_max","NPP_range","NPP_SD","GeologicalOrigin","Geology_3categ","DistToCont_m","DistToCont_km","NearestMainland","ccAnoTmean","ccAnoTmedian","miAnoTmean","miAnoTmedian","ccAnoPmean","ccAnoPmedian","miAnoPmean","miAnoPmedian","PLIO_PREC_30s","PLIO_TEMP_30s","PLIO_P_ANOM","PLIO_T_ANOM","Plio_Wmm_mean","Plio_Cmm_mean","Mio_Prec_Mean","Mio_Temp_Mean","VelocityMean","VelocityMedian","VelocityMeanLog","CH_Extent","CH_Mean","CH_Range","CH_CV","CH_Min","CH_Max","CH_Median","CH_SD","CH_Majority","CH_Sum","CH_Variety","CH_PercCover","CH_PercQuart4","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio1_sd","bio2_sd","bio3_sd","bio4_sd","bio5_sd","bio6_sd","bio7_sd","bio8_sd","bio9_sd","bio10_sd","bio11_sd","bio12_sd","bio13_sd","bio14_sd","bio15_sd","bio16_sd","bio17_sd","bio18_sd","bio19_sd","ccB1_mean","cnB1_mean","fgB1_mean","ipB1_mean","mrB1_mean","miB1_mean","lgm_ens_Tmean","ccB12_mean","cnB12_mean","fgB12_mean","ipB12_mean","mrB12_mean","miB12_mean","lgm_ens_Pmean"
"CHQ",62,"Qinghai","China","ASIA-TEMPERATE","OWEast","Palearctic","Old World",7.34155e+11,734155.1391,4739222.508,35.77342914,96.04684807,9267094.517,4273181.83,0,0,0,4036.8384,4240,1671,6624,1671,4953,19,1273.35,930,0,12590,12590,1397.01,1225.05,1004,0,8313,8313,781.521,"mainland","mainland",NA,NA,"",22.0081,22,45.6681,45,59.3845,50,37.5127,33,2011.14,5.35037,-1716.4,-26.3538,11.2639,-12.2361,2.4978,7.03022,2.813403209,1.794552565,0.279919376,1,28.168,34,0.19862326,8,42,28,5.59482,28,155065,22,0.001762649,0.001401794,-19.2569528528274,120.935463984668,326.026396720845,8339.75104645055,152.85040183187,-218.830654946835,371.681056753088,87.7244023979402,-114.334268333028,91.0817240994082,-139.845132022057,297.410253053977,71.3118153509358,1.59419073283119,106.72990313278,201.994678837995,5.61399190538386,186.84673251249,7.01825414666488,38.3525229330576,7.48103643281437,14.1215837668623,841.26096263306,46.956821495457,32.3243852493514,28.9125947944179,44.2692307606657,40.0879845786594,43.2018808681164,32.6140555701915,194.735993668295,43.3407937567564,1.25582650249624,14.8092130742818,123.546990107158,4.22707880850576,116.420331747781,4.88250167137626,2641.84327423144,2619.89056522881,2594.7981553305,2603.97227968635,2630.1163665095,2623.10998396063,2618.95510415787,3078.25422254598,3660.15293835325,4467.52343066033,3094.60658970426,3161.1249562498,5511.04100329988,3828.78385680225
"CHS",63,"China Southeast","China","ASIA-TEMPERATE","OWEast","IndoMalay","Old World",1.42519e+12,1425193.057,14156399.49,28.08959356,114.4271369,11034741.58,3422094.406,0,47,1,274.5978,167,-112,2220,0,2220,22,12130.5,11644,0,30861,30861,4630.07,5835.85,5509,367,17951,17584,1690.89,"mainland","mainland",NA,NA,"",59.1918,54,23.3827,24,-170.8651,-87,261.3051,201,4378.98,196.915,-3009.98,-22.6519,30.0366,8.01582,4.59955,20.5059,7.789127695,3.808098078,0.663913155,1,24.4796,58,0.141972908,1,59,24,3.47544,24,46762700,48,0.341456831,0.258215702,178.508702926194,72.1759699569116,251.074932314308,7469.62552970945,310.042999181441,20.4968545557865,289.546144620101,251.902976172741,89.607670388677,275.252226152907,70.5949310261217,1419.94933789776,252.930158063553,34.1604968908529,61.8171205118176,714.026527040061,115.04959576051,522.587978495,130.20190181066,26.5275148019894,11.0343000353069,26.2459354669755,1367.57798237496,16.0856824192678,45.2994435616091,46.5363537445332,21.3848597735928,49.964775144148,15.6129440641577,42.7816873224862,411.597012449622,66.8504372268246,14.4694963888474,13.5413442571487,200.893691186528,48.5267834952026,157.637194545364,60.5147676395354,2855.88878616218,2877.77653817356,2857.77978094854,2857.25432749486,2864.98547158442,2876.84126129332,2865.08769427615,14874.1075929862,13721.7674659228,15203.0777715294,13226.0000974315,14684.2760255991,13688.0604721404,14232.8815709349
"CHT",64,"Tibet","China","ASIA-TEMPERATE","OWEast","Palearctic","Old World",1.13379e+12,1133790.843,6849172.496,31.712301,88.11841654,8506565.984,3839654.186,0,4,1,4879.0444,4934,567,8233,567,7666,17,1032.39,703,0,17635,17635,1386.03,946.724,610,0,11235,11235,925.145,"mainland","mainland",NA,NA,"",18.1435,20,43.3092,42,109.4243,102,-22.4558,-9,2595.98,-5.23562,-2302.3,-19.2049,9.53823,-12.1591,2.7322,8.77685,1.539578355,1.131973028,0.07761854,1,33.7216,63,0.258004662,3,66,34,8.70033,37,1550520,55,0.009985363,0.008589627,-30.1274360524684,104.613545440811,322.154548856955,7417.20862268449,119.159298468985,-203.799663889435,322.958962364965,68.0737983252129,-110.02705082058,69.9133253547188,-131.528150055306,410.973244758223,106.110478278575,2.55714246194802,113.884286342241,304.363403708343,9.71140842016821,291.548466372917,15.1571513400459,36.3683872532749,17.8687945645255,22.7973104472809,821.950909699278,24.7111558020103,50.1695201161255,40.6827246493838,29.3086607660383,38.861321444713,27.8438724648511,44.8379486224868,304.941932121426,64.068287689429,3.42912206130657,22.0110227207015,185.858999131699,12.6725281325075,183.462727690724,25.6840686863595,2599.66055042921,2606.62956908415,2547.27837211711,2580.81698444467,2613.68266461312,2534.30378470741,2580.39532089928,4875.4794353015,5829.6281569519,10292.0893310353,7308.05910497193,6166.90029638694,9803.80444895641,7379.32679560067
"CHX",65,"Xinjiang","China","ASIA-TEMPERATE","OWEast","Palearctic","Old World",1.63178e+12,1631779.14,7505193.974,41.12316666,85.25096208,8215925.399,4793231.435,0,0,0,1885.3737,1241,-156,7424,0,7424,21,784.322,0,0,13815,13815,1575.34,1500.54,1097,0,8505,8505,1050.76,"mainland","mainland",NA,NA,"",29.4038,27,35.0306,34,13.329,12,22.2692,15,941.886,78.3105,-835.033,-26.339,22.1498,-8.55385,0.940325,11.0529,5.098345961,2.55880034,0.434833082,1,23.843,62,0.445619259,1,63,22,10.6249,20,1006130,51,0.005644447,0.002815937,54.5442135577389,116.830777901679,269.832078127325,11058.0889476504,260.035026908015,-178.219109816495,438.254136751815,182.895026279702,-66.1875178166807,193.583405266052,-110.147727055802,113.80638241049,24.520498984422,2.16545243742684,88.8141090796739,67.996267364482,7.14881843462301,62.0501231135728,9.73211564354678,74.4290099079322,8.95256687570724,31.1820377062964,1949.98950435843,93.9293684737508,55.7924604440017,56.2802751818892,91.6145597376492,75.2185744525946,89.0523484894251,54.3773828632885,94.9431870119316,21.8766277029255,2.96362958696961,33.1115548190828,60.0075452174065,9.13868236919422,53.5780795172217,10.9825072412779,2728.34115020648,2729.50486946474,2699.35136978214,2681.62621974366,2726.8438854913,2713.47621574158,2713.19061840498,1207.69434866303,895.731323151929,2073.14194792855,1104.33840026057,1195.15310541803,1478.36247060847,1325.73693267176
"CKI",66,"Cocos (Keeling) I.","Malesia","ASIA-TROPICAL","OWEast","IndoMalay","Old World",28739581.26,28.73958126,34690.04473,-12.17188243,96.85559708,9345236.203,-1541459.205,1,0,0,5.7059,4,0,15,0,15,1,3295.24,0,0,24465,24465,6545.92,6453.6,6053,1253,9984,8731,2847.76,"atoll","atoll",1816130.009,1816.130009,"MLY",19.8824,20,NA,NA,190.4118,189,NA,NA,3077.58,287,-1143.18,-21.1765,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.73723116788,9.68060220371593,339.812136563388,611.276222922585,279.737780484286,251.249450683594,28.4883282401345,273.3502183394,257.316013682972,273.3502183394,256.242426091974,1905.63636363636,261.590909090909,78.5454545454545,37.1319280104204,734.772727272727,242.909090909091,734.772727272727,288.545454545455,0.141143349734357,0.007265520117834,1.07692357644346,2.46524428406475,0.15042523974854,0.110688539465006,0.072817473511664,0.142364795584458,0.157196856937873,0.142364795584458,0.127899625568531,14.9895280250321,1.77505674452424,1.0325287901455,0.171262691874972,5.03561694497595,2.98342528753126,5.03561694497595,2.90340353139479,2967.37837837838,2966.16216216216,2935.64864864865,2930.10810810811,2957.24324324324,2961.10810810811,2952.94144144144,20094.054054054,22227.2972972973,32767,26789.4594594595,21396.4864864865,25414.3243243243,24781.4369369369
"CLC",67,"Chile Central","Southern South America","SOUTHERN AMERICA","NewWorld","Neotropics","New World",1.86456e+11,186455.8024,2996358.376,-34.96795192,-71.50361245,-6897254.203,-4180033.121,0,1,1,1015.604,567,-25,6071,0,6071,14,11149,10405,0,37963,37963,8675.45,8417.42,7722,12,25422,25410,5175.23,"mainland","mainland",NA,NA,"",29.5991,29,24.9916,24,63.9848,64,-706.4257,-591,2186.37,111.489,-1321.3,-5.24257,17.8552,4.33714,1.414,17.5773,1.527381568,1.101644754,0.053638676,1,20.0833,51,0.45933736,1,52,22,9.22501,27,3859770,48,0.244491599,0.120619994,112.849833735986,96.4262039435171,414.733951898759,4647.68658204187,238.010510930233,5.47542555293591,232.535085387377,54.9499467145902,176.625736948836,177.109697840696,51.4573709531774,812.843828677334,166.269043925308,10.7648522045696,93.4724733390048,481.324772484496,34.59605853688,35.538533256331,473.610311519777,49.8624397556041,12.5612238243465,13.4800030780882,749.765438753402,45.035554270222,55.7004149754023,30.0340661182398,54.0973779105007,46.7397340131633,46.064079404594,54.2942887088755,544.550774531793,91.5977436292217,14.0750156996697,20.9490041294104,271.772897438901,44.001703747008,43.6321578327474,265.790453703779,2820.17350438302,2780.08917171047,2797.27412169954,2783.27321720647,2782.39576094248,2829.25013002088,2798.74265099381,8040.04688289076,7512.06891483444,7373.02277815046,7093.36633476796,7827.1033609455,4881.03311952122,7121.10689851839
"CLM",68,"Colombia","Western South America","SOUTHERN AMERICA","NewWorld","Neotropics","New World",1.13562e+12,1135623.188,8277457.944,3.899947514,-73.07536081,-7050573.344,494583.3777,0,224,1,558.9333,195,-80,5452,0,5452,15,22307.7,25025,0,37058,37058,7098.68,9887.1,10201,0,19883,19883,3329.83,"mainland","mainland",NA,NA,"",24.3341,26,17.9348,20,75.633,246,935.6355,1051,4898.87,293.748,-2228.74,-47.9215,30.3639,27.7489,6.41519,25.9034,5.438257225,6.374377728,0.490115584,1,16.781,51,0.443981884,1,52,15,7.45046,15,43057800,52,0.649436837,0.139417854,232.239870476894,47.7296669113602,671.444423981217,471.329934089856,270.357249421287,198.953048933173,71.4042004953088,229.036908816394,234.750755622714,238.57058715465,224.500871494471,2856.97136703341,377.510680628429,98.2890386459151,41.3464568454686,1096.24577598663,328.402083611533,535.202292017699,887.709648500271,40.5999381562076,9.80322532852753,63.9980037707781,195.809478181857,41.1341714752873,43.0612108506684,14.0774316763723,39.4520553871407,42.2258578776264,41.9709271591786,39.5250435507695,1138.76972825508,120.697842556448,89.7812148728782,15.769582848072,354.754292310209,271.562314578136,393.94943825642,439.278353914377,2933.86530414552,2951.38272003887,2921.92020486552,2943.5535672647,2931.45750000187,2943.07632822569,2937.54260409036,27883.9452417352,26673.8579804507,28641.799526599,32378.0588797176,29103.1125545735,32095.5680407092,29462.7237039642
"CLN",69,"Chile North","Southern South America","SOUTHERN AMERICA","NewWorld","Neotropics","New World",2.59597e+11,259596.6185,3604781.053,-23.86910041,-69.43770261,-6699183.186,-2948337.107,0,0,0,2480.0237,2348,-349,6669,0,6669,12,361.801,0,0,20609,20609,897.734,1559.42,1499,12,13821,13809,564.077,"mainland","mainland",NA,NA,"",22.5954,23,28.7439,29,14.7812,10,-40.5083,-42,1159.5,195.239,-1119.51,-85.3277,21.876,15.1905,0.811923,20.4432,1.58023551,1.064699352,0.07478172,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.976964153415,118.189491648231,575.279648386237,2786.89966715867,204.458124625631,-1.11090501066396,205.569029616271,95.9552696031852,125.772404009761,143.611663038119,66.8649338319663,30.9765714785578,11.5861051704427,0.030547268783991,147.506547520045,28.0287404341833,0.25174122750129,15.8781879771597,11.7053291063257,69.7122361514952,23.1931510901468,60.6712896628529,740.891591571363,59.8800206111269,79.7915308183132,35.2584778192088,74.8343542372431,80.1051636657542,65.8341216679847,75.3548896395633,32.8689868816781,12.2711323927956,0.172717443462173,57.5358937125693,30.4984656632073,0.698380296790187,28.9611229334237,14.9792419181789,2838.91707333247,2749.53865259236,2765.89477428164,2751.37382408527,2757.1414654437,2820.49532346886,2780.56018553405,368.482169500517,770.828784403324,834.592977517083,596.901975205192,453.395827744504,677.812112863701,617.002307872387
"CLS",0,"","Southern South America","SOUTHERN AMERICA","NewWorld","Neotropics","New World",2.99466e+11,299466.3944,26411355.18,-48.21628403,-72.52704944,-7004250.146,-5412545.577,0,0,0,484.6649,327,-256,3826,0,3826,14,7100.55,5851,0,27675,27675,6141.78,5772.35,5086,0,18377,18377,3511.46,"mainland","mainland",NA,NA,"",68.3579,68,38.2809,33,169.6173,161,-240.5801,-1,4656.54,88.3828,-2956.35,-26.3206,11.0071,6.10286,6.66461,11.8401,NA,NA,NA,1,21.8553,51,0.389931504,1,52,21,8.52207,21,16208000,52,0.478172311,0.209033348,58.3097369784115,46.7548700815248,338.552575678961,2954.44051174264,130.117365189824,-6.1346304546691,136.251995641823,48.1374921343711,80.3861380480975,99.4548565564802,17.240473997254,1680.14472715053,198.915717637773,94.2603650757367,24.5118757228857,572.945086247824,297.870840244686,316.033485138882,529.469886038383,32.1732454720854,13.2545683768932,24.5386069225097,548.177609527965,39.7136938878581,35.5169653299723,30.9619300907272,33.2024812955955,45.5151502587381,33.5173018607754,34.4159819854776,1017.10691506903,125.728791277364,63.6566371859993,15.1175512061743,355.18164696347,199.103425838217,208.136774567104,353.179168868407,2711.5040204029,2700.69613242781,2725.63532299816,2698.7786877573,2709.24300847255,2744.87451261331,2715.12194744534,15207.0976721972,18624.8135981125,13478.557278085,18961.8599096388,19307.6414515097,19331.6630063711,17485.2721526524
"CMN",70,"Cameroon","West-Central Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",4.64801e+11,464800.5659,4777885.157,5.68580436,12.7432535,1229275.222,722010.4055,0,36,1,648.1693,646,-10,3902,0,3902,16,18736.5,17293,0,31871,31871,7549.63,8666.36,8169,0,15266,15266,3396.27,"mainland","mainland",NA,NA,"",34.9116,34,20.4727,23,341.3707,358,-582.1066,-522,5833.93,275.015,-4189.14,-32.1671,28.527,25.5159,5.68336,25.4916,3.00582416,1.869743109,0.334124496,1,20.1702,46,0.198934071,1,47,21,4.01254,22,16163400,38,0.49465377,0.11595042,237.437959835421,66.6295090018163,527.876706220312,1279.36973300731,310.952838398858,180.044367306534,130.908471092535,225.494186296832,237.252056250211,258.910934695988,221.814372508434,1677.18242620264,307.935270895228,14.8627852010128,74.8607770747388,887.345918277744,49.423109148385,244.259730495105,598.367645875104,21.2103466789915,20.8021225085864,55.2222183877325,627.767081936989,40.4104932230188,22.1201336553804,51.8304976121089,19.8638894232172,17.9406798893774,29.8180718614117,17.3420169618907,589.431705724541,94.6631558501322,15.8612229319874,21.5821807931879,273.479286446021,52.5857850827456,148.315688680244,412.168448271758,2927.12167803779,2938.10845327721,2917.4205828623,2921.8579471997,2931.22347870451,2956.64009523583,2932.06203921956,16890.9489460605,14562.0221357476,13954.4101851869,16571.3628086524,17066.9484596409,20168.9329362736,16535.770911927
"CNT",71,"Connecticut","Northeastern U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",12843465188,12843.46519,536777.0904,41.62574308,-72.72758095,-7017255.247,4864819.647,0,0,0,147.2645,128,-2,687,0,687,2,11316.3,12837,0,21649,21649,4475.28,6053.66,6045,942,12676,11734,682.675,"mainland","mainland",NA,NA,"",239.794,240,269.6664,272,468.3366,470,45.1762,48,3286.44,124.651,-2074,-32.7737,23.615,-0.53,3.2105,14.3055,5.758968557,5.630000591,0.670343634,1,17.7398,59,0.284680774,4,63,17,5.05018,18,881862,26,0.839826328,0.09643195,105.518190654426,70.9991382474406,221.238696554499,8447.80938125074,266.822643426264,-53.1545671073181,319.977210536541,103.179907163334,34.221464552524,221.310118608701,-9.70409225137796,1207.53593233911,113.617856070463,81.9967470723651,8.99181521574831,331.354819337404,255.706385747172,313.678860974877,259.374637173456,6.56058736677064,7.5738240925816,13.7249617949334,250.667832599885,8.43826550759437,11.4927676977075,15.4340543214998,71.7844573704691,82.5538320014511,6.19477641720954,8.71324793739892,127.629763401349,12.6455571863243,9.33167249362961,0.97891901803114,36.5127084264352,28.8527130336714,36.5907858564479,30.7804510339798,2608.60245122561,2718.42151075538,2595.75337668834,2701.2152076038,2680.6795897949,2581.68874437219,2647.7268134067,12669.1235617809,13489.9349674837,19298.1270635318,8884.21310655328,14410.5927963982,17799.619809905,14425.2685509421
"CNY",72,"Canary Is.","Macaronesia","AFRICA","OWWest","Palearctic","Old World",7521187650,7521.18765,990536.7095,28.33813028,-15.67748558,-1512852.293,3472869.897,1,1,1,548.3416,336,-11,3450,0,3450,5,7686.85,5129,0,37919,37919,9206.71,8826.33,7501,1481,22976,21495,5084.03,"volcanic","volcanic",96453.71501,96.45371501,"MOR",4.5064,4,24.9472,25,-156.8519,-137,-191.2202,-164,155.766,232.892,135.126,-58.2826,0,0,0.249,23.964,33.22575295,32.47358704,1.506752711,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.122325447194,9.60347479139615,144.7947225556,2034.30266267357,208.749793794181,142.366708746906,66.3830850181364,161.590882761262,193.885269573127,204.081960571626,148.830565934453,245.990969728066,47.5140071831708,0.403591585428425,86.917600417394,136.038686505901,1.82688558234992,15.8271934325295,112.292970754233,32.835415082586,0.450094024774552,8.39619169702401,68.1337501887421,32.4474520779328,33.8544971346101,1.67478942646362,32.392583630049,31.6763499808266,32.5059353466856,33.9038989950345,132.921675052846,21.4659474457909,0.590646634933801,6.86029535662055,63.6876939584341,2.45879237144008,10.338195970284,50.6611967554597,2867.46787793616,2869.6832965268,2849.10068259386,2837.0514956836,2867.09646657298,2869.28227263602,2859.9470153249,3867.75647460349,2815.3683999197,4071.80285083317,11273.9700863281,2013.17506524794,5804.30837181289,4974.39687479087
"COL",73,"Colorado","Northwestern U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",2.70183e+11,270183.1798,2153170.536,38.99914653,-105.5337039,-10182551.65,4605255.031,0,0,0,2089.864,1990,1015,4317,1015,3302,8,4544.05,3916,0,16458,16458,2172.85,2812.31,2449,331,10280,9949,1181.57,"mainland","mainland",NA,NA,"",99.2407,99,89.6423,84,-59.2934,-62,-133.0517,-120,1822.57,136.757,-1388.34,-72.7641,29.7932,-0.947143,1.13667,10.1764,0.407571091,0.199612394,-0.513844784,1,24.6173,47,0.263077592,1,48,25,6.47626,28,5375630,47,0.182229974,0.12761389,72.8204978514218,125.678449437564,333.539535812229,8579.72557507791,273.529571724799,-103.767391803485,377.296963567779,158.305904079343,5.05747590200838,192.861753425433,-41.2826592837335,396.192907755876,57.0865710199979,15.5048593085087,43.0182598100049,163.906553089335,49.9869274104516,149.904634063814,58.7601489776311,39.3656731884096,5.80813259582884,19.5032201275139,573.303433847523,44.0735818756035,33.8304372712734,13.1932312735922,70.0923734726082,70.4152780354345,44.576927331493,32.8055815844856,107.897312583045,16.622213710437,9.02063813185905,21.5309924697208,47.49673620799,29.4961986485816,48.3454676990073,42.2233902844044,2691.13042458131,2730.5906276473,2634.65989286058,2655.18342870833,2713.88181815937,2640.83985892569,2677.71434181376,4239.71101006933,4442.24380268367,4513.43100522854,2566.98340055274,4701.62568876222,4567.61986500137,4171.93579538298
"COM",74,"Comoros","Western Indian Ocean","AFRICA","OWWest","Afrotropics","Old World",2173653138,2173.653138,472658.9574,-12.08514902,43.97955695,4243312.064,-1530484.442,1,6,1,444.3304,306,-14,2322,0,2322,5,28988.4,35263,0,41601,41601,13072,17538.1,19590,1432,21850,20418,3968.92,"volcanic","volcanic",262757.8916,262.7578916,"MOZ",17.297,18,22.8264,23,-305.7862,-402,145.6736,149,3304.19,295.038,-1379.79,-64.8162,0,0,0,0,12.51581767,5.517344236,0.839555371,1,20.6124,31,0.419852613,2,33,19,8.65417,19,7338,8,0.046203764,0.014665801,242.32128673799,9.8192560545972,235.121731684523,1117.12336596123,261.051640720665,219.235757091817,41.8158835815649,252.740031862011,226.455836812004,253.978241162031,224.728497007569,2125.92483006797,395.465413834466,57.0195921631348,64.4212179447069,1027.46541383447,179.303078768493,828.885645741703,193.515393842463,26.9260518199213,0.31242150239469,10.044774841317,61.6030007390395,27.5531177652533,25.8420569743201,1.71619502273533,27.4004614262208,26.5406041386549,27.6030428707716,25.9342841178912,445.945760041355,69.9459729195871,34.1335081326639,15.6428896261832,159.205220964533,103.281683100595,208.589309212878,114.775118086814,2939.71044546851,2940.40476190476,2925.69239631336,2919.73771121352,2933.94892473118,2921.35483870968,2930.14151305684,24327.7215821813,20256.7741935484,21849.6351766513,18113.990015361,29288.814516129,17769.9884792627,21934.4873271889
