"","SpecName","Area_code_L3","accGenus","PalmTribe","PalmSubfamily","AverageFruitLength_cm","accAfrica","Americas","Asia","Africa","Madagascar","Pacific","accRealm","area","region","continent","log_BBM_MCC_avg"
"3311","Linospadix_monostachyos","QLD","Linospadix","Areceae","Arecoideae",1.2,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.226
"3312","Linospadix_palmerianus","QLD","Linospadix","Areceae","Arecoideae",1.25,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.256
"3313","Livistona_alfredii","WAU","Livistona","Trachycarpeae","Coryphoideae",3.25,"0","0","0","0","0","1","Pacific","Western Australia","Australia","AUSTRALASIA",1.327
"3314","Livistona_australis","NSW","Livistona","Trachycarpeae","Coryphoideae",1.7,"0","0","0","0","0","1","Pacific","New South Wales","Australia","AUSTRALASIA",1.383
"3315","Livistona_australis","VIC","Livistona","Trachycarpeae","Coryphoideae",1.7,"0","0","0","0","0","1","Pacific","Victoria","Australia","AUSTRALASIA",1.383
"3316","Livistona_australis","QLD","Livistona","Trachycarpeae","Coryphoideae",1.7,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.383
"3317","Livistona_benthamii","NWG","Livistona","Trachycarpeae","Coryphoideae",1.1,"0","0","1","0","0","0","Asia","New Guinea","Papuasia","ASIA-TROPICAL",1.312
"3318","Livistona_benthamii","QLD","Livistona","Trachycarpeae","Coryphoideae",1.1,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.312
"3319","Livistona_benthamii","NTA","Livistona","Trachycarpeae","Coryphoideae",1.1,"0","0","0","0","0","1","Pacific","Northern Territory","Australia","AUSTRALASIA",1.312
"3320","Livistona_boninensis","OGA","Livistona","Trachycarpeae","Coryphoideae",2.45,"0","0","1","0","0","0","Asia","Ogasawara-shoto","Eastern Asia","ASIA-TEMPERATE",1.301
"3321","Livistona_carinensis","DJI","Livistona","Trachycarpeae","Coryphoideae",2,"1","0","0","1","0","0","Africa","Djibouti","Northeast Tropical Africa","AFRICA",1.141
"3322","Livistona_carinensis","YEM","Livistona","Trachycarpeae","Coryphoideae",2,"0","0","1","0","0","0","Asia","Yemen","Arabian Peninsula","ASIA-TEMPERATE",1.141
"3323","Livistona_carinensis","SOM","Livistona","Trachycarpeae","Coryphoideae",2,"1","0","0","1","0","0","Africa","Somalia","Northeast Tropical Africa","AFRICA",1.141
"3324","Livistona_chinensis","NNS","Livistona","Trachycarpeae","Coryphoideae",3,"0","0","1","0","0","0","Asia","Nansei-shoto","Eastern Asia","ASIA-TEMPERATE",1.316
"3325","Livistona_chinensis","JAP","Livistona","Trachycarpeae","Coryphoideae",3,"0","0","1","0","0","0","Asia","Japan","Eastern Asia","ASIA-TEMPERATE",1.316
"3326","Livistona_chinensis","TAI","Livistona","Trachycarpeae","Coryphoideae",3,"0","0","1","0","0","0","Asia","Taiwan","Eastern Asia","ASIA-TEMPERATE",1.316
"3327","Livistona_chinensis","CHH","Livistona","Trachycarpeae","Coryphoideae",3,"0","0","1","0","0","0","Asia","Hainan","China","ASIA-TEMPERATE",1.316
"3328","Livistona_chinensis","CHS","Livistona","Trachycarpeae","Coryphoideae",3,"0","0","1","0","0","0","Asia","China Southeast","China","ASIA-TEMPERATE",1.316
"3329","Livistona_concinna","QLD","Livistona","Trachycarpeae","Coryphoideae",1.05,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.365
"3330","Livistona_decora","QLD","Livistona","Trachycarpeae","Coryphoideae",1.5,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.325
"3331","Livistona_drudei","QLD","Livistona","Trachycarpeae","Coryphoideae",1.5,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.274
"3332","Livistona_eastonii","WAU","Livistona","Trachycarpeae","Coryphoideae",1.4,"0","0","0","0","0","1","Pacific","Western Australia","Australia","AUSTRALASIA",1.333
"3333","Livistona_endauensis","MLY","Livistona","Trachycarpeae","Coryphoideae",1.6,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.326
"3334","Livistona_exigua","BOR","Livistona","Trachycarpeae","Coryphoideae",0.8,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.158
"3335","Livistona_fulva","QLD","Livistona","Trachycarpeae","Coryphoideae",1.2,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.304
"3336","Livistona_halongensis","VIE","Livistona","Trachycarpeae","Coryphoideae",1.2,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.287
"3337","Livistona_humilis","NTA","Livistona","Trachycarpeae","Coryphoideae",1.5,"0","0","0","0","0","1","Pacific","Northern Territory","Australia","AUSTRALASIA",1.216
"3338","Livistona_inermis","NTA","Livistona","Trachycarpeae","Coryphoideae",1.15,"0","0","0","0","0","1","Pacific","Northern Territory","Australia","AUSTRALASIA",1.253
"3339","Livistona_inermis","QLD","Livistona","Trachycarpeae","Coryphoideae",1.15,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.253
"3340","Livistona_jenkinsiana","THA","Livistona","Trachycarpeae","Coryphoideae",2.5,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.354
"3341","Livistona_jenkinsiana","MYA","Livistona","Trachycarpeae","Coryphoideae",2.5,"0","0","1","0","0","0","Asia","Myanmar","Indo-China","ASIA-TROPICAL",1.354
"3342","Livistona_jenkinsiana","EHM","Livistona","Trachycarpeae","Coryphoideae",2.5,"0","0","1","0","0","0","Asia","East Himalaya","Indian Subcontinent","ASIA-TROPICAL",1.354
"3343","Livistona_jenkinsiana","BAN","Livistona","Trachycarpeae","Coryphoideae",2.5,"0","0","1","0","0","0","Asia","Bangladesh","Indian Subcontinent","ASIA-TROPICAL",1.354
"3344","Livistona_jenkinsiana","ASS","Livistona","Trachycarpeae","Coryphoideae",2.5,"0","0","1","0","0","0","Asia","Assam","Indian Subcontinent","ASIA-TROPICAL",1.354
"3345","Livistona_lanuginosa","QLD","Livistona","Trachycarpeae","Coryphoideae",3.05,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.275
"3346","Livistona_lorophylla","NTA","Livistona","Trachycarpeae","Coryphoideae",1.1,"0","0","0","0","0","1","Pacific","Northern Territory","Australia","AUSTRALASIA",1.353
"3347","Livistona_lorophylla","WAU","Livistona","Trachycarpeae","Coryphoideae",1.1,"0","0","0","0","0","1","Pacific","Western Australia","Australia","AUSTRALASIA",1.353
"3348","Livistona_mariae","NTA","Livistona","Trachycarpeae","Coryphoideae",1.5,"0","0","0","0","0","1","Pacific","Northern Territory","Australia","AUSTRALASIA",1.249
"3349","Livistona_muelleri","NWG","Livistona","Trachycarpeae","Coryphoideae",1.1,"0","0","1","0","0","0","Asia","New Guinea","Papuasia","ASIA-TROPICAL",1.283
"3350","Livistona_muelleri","QLD","Livistona","Trachycarpeae","Coryphoideae",1.1,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.283
"3351","Livistona_nasmophila","WAU","Livistona","Trachycarpeae","Coryphoideae",1.25,"0","0","0","0","0","1","Pacific","Western Australia","Australia","AUSTRALASIA",1.359
"3352","Livistona_nitida","QLD","Livistona","Trachycarpeae","Coryphoideae",1.5,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.322
"3353","Livistona_rigida","NTA","Livistona","Trachycarpeae","Coryphoideae",1.3,"0","0","0","0","0","1","Pacific","Northern Territory","Australia","AUSTRALASIA",1.25
"3354","Livistona_rigida","QLD","Livistona","Trachycarpeae","Coryphoideae",1.3,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.25
"3355","Livistona_saribus","VIE","Livistona","Trachycarpeae","Coryphoideae",2.3,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.325
"3356","Livistona_saribus","MLY","Livistona","Trachycarpeae","Coryphoideae",2.3,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.325
"3357","Livistona_saribus","PHI","Livistona","Trachycarpeae","Coryphoideae",2.3,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.325
"3358","Livistona_saribus","BOR","Livistona","Trachycarpeae","Coryphoideae",2.3,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.325
"3359","Livistona_saribus","CBD","Livistona","Trachycarpeae","Coryphoideae",2.3,"0","0","1","0","0","0","Asia","Cambodia","Indo-China","ASIA-TROPICAL",1.325
"3360","Livistona_saribus","LAO","Livistona","Trachycarpeae","Coryphoideae",2.3,"0","0","1","0","0","0","Asia","Laos","Indo-China","ASIA-TROPICAL",1.325
"3361","Livistona_saribus","JAW","Livistona","Trachycarpeae","Coryphoideae",2.3,"0","0","1","0","0","0","Asia","Jawa","Malesia","ASIA-TROPICAL",1.325
"3362","Livistona_saribus","THA","Livistona","Trachycarpeae","Coryphoideae",2.3,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.325
"3363","Livistona_speciosa","CHH","Livistona","Trachycarpeae","Coryphoideae",3,"0","0","1","0","0","0","Asia","Hainan","China","ASIA-TEMPERATE",1.307
"3364","Livistona_speciosa","CHC","Livistona","Trachycarpeae","Coryphoideae",3,"0","0","1","0","0","0","Asia","China South-Central","China","ASIA-TEMPERATE",1.307
"3365","Livistona_speciosa","BAN","Livistona","Trachycarpeae","Coryphoideae",3,"0","0","1","0","0","0","Asia","Bangladesh","Indian Subcontinent","ASIA-TROPICAL",1.307
"3366","Livistona_speciosa","THA","Livistona","Trachycarpeae","Coryphoideae",3,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.307
"3367","Livistona_speciosa","MYA","Livistona","Trachycarpeae","Coryphoideae",3,"0","0","1","0","0","0","Asia","Myanmar","Indo-China","ASIA-TROPICAL",1.307
"3368","Livistona_speciosa","VIE","Livistona","Trachycarpeae","Coryphoideae",3,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.307
"3369","Livistona_speciosa","CHS","Livistona","Trachycarpeae","Coryphoideae",3,"0","0","1","0","0","0","Asia","China Southeast","China","ASIA-TEMPERATE",1.307
"3370","Livistona_speciosa","MLY","Livistona","Trachycarpeae","Coryphoideae",3,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.307
"3371","Livistona_tahanensis","MLY","Livistona","Trachycarpeae","Coryphoideae",1.2,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.351
"3372","Livistona_victoriae","NTA","Livistona","Trachycarpeae","Coryphoideae",1.15,"0","0","0","0","0","1","Pacific","Northern Territory","Australia","AUSTRALASIA",1.304
"3373","Livistona_victoriae","WAU","Livistona","Trachycarpeae","Coryphoideae",1.15,"0","0","0","0","0","1","Pacific","Western Australia","Australia","AUSTRALASIA",1.304
"3374","Loxococcus_rupicola","SRL","Loxococcus","Areceae","Arecoideae",2.5,"0","0","1","0","0","0","Asia","Sri Lanka","Indian Subcontinent","ASIA-TROPICAL",0.963
"3375","Lytocaryum_hoehnei","BZL","Lytocaryum","Cocoseae","Arecoideae",3.15,"0","1","0","0","0","0","Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",1.225
"3376","Lytocaryum_insigne","BZL","Lytocaryum","Cocoseae","Arecoideae",3.15,"0","1","0","0","0","0","Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",1.263
"3377","Lytocaryum_itapebiense","BZE","Lytocaryum","Cocoseae","Arecoideae",1.35,"0","1","0","0","0","0","Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",1.213
"3378","Lytocaryum_weddellianum","BZL","Lytocaryum","Cocoseae","Arecoideae",2,"0","1","0","0","0","0","Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",1.302
"3379","Manicaria_saccifera","NIC","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","Nicaragua","Central America","SOUTHERN AMERICA",1.095
"3380","Manicaria_saccifera","VEN","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",1.095
"3381","Manicaria_saccifera","CLM","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",1.095
"3382","Manicaria_saccifera","BZN","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",1.095
"3383","Manicaria_saccifera","FRG","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","French Guiana","Northern South America","SOUTHERN AMERICA",1.095
"3384","Manicaria_saccifera","GUA","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","Guatemala","Central America","SOUTHERN AMERICA",1.095
"3385","Manicaria_saccifera","BLZ","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","Belize","Central America","SOUTHERN AMERICA",1.095
"3386","Manicaria_saccifera","COS","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","Costa Rica","Central America","SOUTHERN AMERICA",1.095
"3387","Manicaria_saccifera","PAN","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","Panamá","Central America","SOUTHERN AMERICA",1.095
"3388","Manicaria_saccifera","GUY","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","Guyana","Northern South America","SOUTHERN AMERICA",1.095
"3389","Manicaria_saccifera","PER","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",1.095
"3390","Manicaria_saccifera","SUR","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","Suriname","Northern South America","SOUTHERN AMERICA",1.095
"3391","Manicaria_saccifera","ECU","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",1.095
"3392","Manicaria_saccifera","TRT","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","Trinidad-Tobago","Caribbean","SOUTHERN AMERICA",1.095
"3393","Manicaria_saccifera","HON","Manicaria","Manicarieae","Arecoideae",5,"0","1","0","0","0","0","Americas","Honduras","Central America","SOUTHERN AMERICA",1.095
"3394","Marojejya_darianii","MDG","Marojejya","Areceae","Arecoideae",2.25,"0","0","0","1","1","0","Africa","Madagascar","Western Indian Ocean","AFRICA",1.145
"3395","Marojejya_insignis","MDG","Marojejya","Areceae","Arecoideae",1.95,"0","0","0","1","1","0","Africa","Madagascar","Western Indian Ocean","AFRICA",1.176
"3396","Masoala_kona","MDG","Masoala","Areceae","Arecoideae",3.25,"0","0","0","1","1","0","Africa","Madagascar","Western Indian Ocean","AFRICA",1.098
"3397","Masoala_madagascariensis","MDG","Masoala","Areceae","Arecoideae",2.45,"0","0","0","1","1","0","Africa","Madagascar","Western Indian Ocean","AFRICA",1.105
"3398","Mauritia_carana","PER","Mauritia","Lepidocaryeae","Calamoideae",5.75,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",1.242
"3399","Mauritia_carana","BZN","Mauritia","Lepidocaryeae","Calamoideae",5.75,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",1.242
"3400","Mauritia_carana","CLM","Mauritia","Lepidocaryeae","Calamoideae",5.75,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",1.242
"3401","Mauritia_carana","VEN","Mauritia","Lepidocaryeae","Calamoideae",5.75,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",1.242
"3402","Mauritia_flexuosa","VEN","Mauritia","Lepidocaryeae","Calamoideae",7,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",1.228
"3403","Mauritia_flexuosa","BZL","Mauritia","Lepidocaryeae","Calamoideae",7,"0","1","0","0","0","0","Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",1.228
"3404","Mauritia_flexuosa","FRG","Mauritia","Lepidocaryeae","Calamoideae",7,"0","1","0","0","0","0","Americas","French Guiana","Northern South America","SOUTHERN AMERICA",1.228
"3405","Mauritia_flexuosa","GUY","Mauritia","Lepidocaryeae","Calamoideae",7,"0","1","0","0","0","0","Americas","Guyana","Northern South America","SOUTHERN AMERICA",1.228
"3406","Mauritia_flexuosa","BZN","Mauritia","Lepidocaryeae","Calamoideae",7,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",1.228
"3407","Mauritia_flexuosa","BOL","Mauritia","Lepidocaryeae","Calamoideae",7,"0","1","0","0","0","0","Americas","Bolivia","Western South America","SOUTHERN AMERICA",1.228
"3408","Mauritia_flexuosa","SUR","Mauritia","Lepidocaryeae","Calamoideae",7,"0","1","0","0","0","0","Americas","Suriname","Northern South America","SOUTHERN AMERICA",1.228
"3409","Mauritia_flexuosa","BZE","Mauritia","Lepidocaryeae","Calamoideae",7,"0","1","0","0","0","0","Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",1.228
"3410","Mauritia_flexuosa","ECU","Mauritia","Lepidocaryeae","Calamoideae",7,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",1.228
"3411","Mauritia_flexuosa","CLM","Mauritia","Lepidocaryeae","Calamoideae",7,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",1.228
"3412","Mauritia_flexuosa","BZC","Mauritia","Lepidocaryeae","Calamoideae",7,"0","1","0","0","0","0","Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",1.228
"3413","Mauritia_flexuosa","TRT","Mauritia","Lepidocaryeae","Calamoideae",7,"0","1","0","0","0","0","Americas","Trinidad-Tobago","Caribbean","SOUTHERN AMERICA",1.228
"3414","Mauritia_flexuosa","PER","Mauritia","Lepidocaryeae","Calamoideae",7,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",1.228
"3415","Mauritiella_aculeata","BZN","Mauritiella","Lepidocaryeae","Calamoideae",4.5,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",1.396
"3416","Mauritiella_aculeata","CLM","Mauritiella","Lepidocaryeae","Calamoideae",4.5,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",1.396
"3417","Mauritiella_aculeata","VEN","Mauritiella","Lepidocaryeae","Calamoideae",4.5,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",1.396
"3418","Mauritiella_armata","SUR","Mauritiella","Lepidocaryeae","Calamoideae",3,"0","1","0","0","0","0","Americas","Suriname","Northern South America","SOUTHERN AMERICA",1.287
"3419","Mauritiella_armata","BZL","Mauritiella","Lepidocaryeae","Calamoideae",3,"0","1","0","0","0","0","Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",1.287
"3420","Mauritiella_armata","CLM","Mauritiella","Lepidocaryeae","Calamoideae",3,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",1.287
"3421","Mauritiella_armata","PER","Mauritiella","Lepidocaryeae","Calamoideae",3,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",1.287
"3422","Mauritiella_armata","BZC","Mauritiella","Lepidocaryeae","Calamoideae",3,"0","1","0","0","0","0","Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",1.287
"3423","Mauritiella_armata","ECU","Mauritiella","Lepidocaryeae","Calamoideae",3,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",1.287
"3424","Mauritiella_armata","GUY","Mauritiella","Lepidocaryeae","Calamoideae",3,"0","1","0","0","0","0","Americas","Guyana","Northern South America","SOUTHERN AMERICA",1.287
"3425","Mauritiella_armata","BZE","Mauritiella","Lepidocaryeae","Calamoideae",3,"0","1","0","0","0","0","Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",1.287
"3426","Mauritiella_armata","VEN","Mauritiella","Lepidocaryeae","Calamoideae",3,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",1.287
"3427","Mauritiella_armata","BZN","Mauritiella","Lepidocaryeae","Calamoideae",3,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",1.287
"3428","Mauritiella_armata","BOL","Mauritiella","Lepidocaryeae","Calamoideae",3,"0","1","0","0","0","0","Americas","Bolivia","Western South America","SOUTHERN AMERICA",1.287
"3429","Mauritiella_macroclada","CLM","Mauritiella","Lepidocaryeae","Calamoideae",2.25,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",1.31
"3430","Mauritiella_macroclada","ECU","Mauritiella","Lepidocaryeae","Calamoideae",2.25,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",1.31
"3431","Maxburretia_furtadoana","THA","Maxburretia","Trachycarpeae","Coryphoideae",0.95,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.21
"3432","Maxburretia_gracilis","MLY","Maxburretia","Trachycarpeae","Coryphoideae",1,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.191
"3433","Maxburretia_gracilis","THA","Maxburretia","Trachycarpeae","Coryphoideae",1,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.191
"3434","Medemia_argun","EGY","Medemia","Borasseae","Coryphoideae",4.5,"1","0","0","1","0","0","Africa","Egypt","Northern Africa","AFRICA",1.173
"3435","Medemia_argun","SUD","Medemia","Borasseae","Coryphoideae",4.5,"1","0","0","1","0","0","Africa","Sudan","Northeast Tropical Africa","AFRICA",1.173
"3436","Metroxylon_amicarum","CRL","Metroxylon","Calameae","Calamoideae",12.5,"0","0","0","0","0","1","Pacific","Caroline Is.","Northwestern Pacific","PACIFIC",1.292
"3437","Metroxylon_paulcoxii","SAM","Metroxylon","Calameae","Calamoideae",6.75,"0","0","0","0","0","1","Pacific","Samoa","Southwestern Pacific","PACIFIC",1.404
"3438","Metroxylon_sagu","MOL","Metroxylon","Calameae","Calamoideae",10,"0","0","1","0","0","0","Asia","Maluku","Malesia","ASIA-TROPICAL",1.277
"3439","Metroxylon_sagu","NWG","Metroxylon","Calameae","Calamoideae",10,"0","0","1","0","0","0","Asia","New Guinea","Papuasia","ASIA-TROPICAL",1.277
"3440","Metroxylon_salomonense","NWG","Metroxylon","Calameae","Calamoideae",9,"0","0","1","0","0","0","Asia","New Guinea","Papuasia","ASIA-TROPICAL",1.424
"3441","Metroxylon_salomonense","SOL","Metroxylon","Calameae","Calamoideae",9,"0","0","1","0","0","0","Asia","Solomon Is.","Papuasia","ASIA-TROPICAL",1.424
"3442","Metroxylon_salomonense","SCZ","Metroxylon","Calameae","Calamoideae",9,"0","0","0","0","0","1","Pacific","Santa Cruz Is.","Southwestern Pacific","PACIFIC",1.424
"3443","Metroxylon_salomonense","VAN","Metroxylon","Calameae","Calamoideae",9,"0","0","0","0","0","1","Pacific","Vanuatu","Southwestern Pacific","PACIFIC",1.424
"3444","Metroxylon_salomonense","BIS","Metroxylon","Calameae","Calamoideae",9,"0","0","1","0","0","0","Asia","Bismarck Archipelago","Papuasia","ASIA-TROPICAL",1.424
"3445","Metroxylon_vitiense","WAL","Metroxylon","Calameae","Calamoideae",7,"0","0","0","0","0","1","Pacific","Wallis-Futuna Is.","Southwestern Pacific","PACIFIC",1.272
"3446","Metroxylon_vitiense","FIJ","Metroxylon","Calameae","Calamoideae",7,"0","0","0","0","0","1","Pacific","Fiji","Southwestern Pacific","PACIFIC",1.272
"3447","Metroxylon_warburgii","SCZ","Metroxylon","Calameae","Calamoideae",9.5,"0","0","0","0","0","1","Pacific","Santa Cruz Is.","Southwestern Pacific","PACIFIC",1.502
"3448","Metroxylon_warburgii","SAM","Metroxylon","Calameae","Calamoideae",9.5,"0","0","0","0","0","1","Pacific","Samoa","Southwestern Pacific","PACIFIC",1.502
"3449","Metroxylon_warburgii","VAN","Metroxylon","Calameae","Calamoideae",9.5,"0","0","0","0","0","1","Pacific","Vanuatu","Southwestern Pacific","PACIFIC",1.502
"3450","Myrialepis_paradoxa","VIE","Myrialepis","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.175
"3451","Myrialepis_paradoxa","ASS","Myrialepis","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Assam","Indian Subcontinent","ASIA-TROPICAL",1.175
"3452","Myrialepis_paradoxa","LAO","Myrialepis","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Laos","Indo-China","ASIA-TROPICAL",1.175
"3453","Myrialepis_paradoxa","THA","Myrialepis","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.175
"3454","Myrialepis_paradoxa","MLY","Myrialepis","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.175
"3455","Myrialepis_paradoxa","CBD","Myrialepis","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Cambodia","Indo-China","ASIA-TROPICAL",1.175
"3456","Myrialepis_paradoxa","MYA","Myrialepis","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Myanmar","Indo-China","ASIA-TROPICAL",1.175
"3457","Myrialepis_paradoxa","SUM","Myrialepis","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.175
"3458","Nannorrhops_ritchieana","YEM","Nannorrhops","Chuniophoeniceae","Coryphoideae",1.3,"0","0","1","0","0","0","Asia","Yemen","Arabian Peninsula","ASIA-TEMPERATE",1.28
"3459","Nannorrhops_ritchieana","AFG","Nannorrhops","Chuniophoeniceae","Coryphoideae",1.3,"0","0","1","0","0","0","Asia","Afghanistan","Western Asia","ASIA-TEMPERATE",1.28
"3460","Nannorrhops_ritchieana","IRN","Nannorrhops","Chuniophoeniceae","Coryphoideae",1.3,"0","0","1","0","0","0","Asia","Iran","Western Asia","ASIA-TEMPERATE",1.28
"3461","Nannorrhops_ritchieana","PAK","Nannorrhops","Chuniophoeniceae","Coryphoideae",1.3,"0","0","1","0","0","0","Asia","Pakistan","Indian Subcontinent","ASIA-TROPICAL",1.28
"3462","Nannorrhops_ritchieana","OMA","Nannorrhops","Chuniophoeniceae","Coryphoideae",1.3,"0","0","1","0","0","0","Asia","Oman","Arabian Peninsula","ASIA-TEMPERATE",1.28
"3463","Nannorrhops_ritchieana","GST","Nannorrhops","Chuniophoeniceae","Coryphoideae",1.3,"0","0","1","0","0","0","Asia","Gulf States","Arabian Peninsula","ASIA-TEMPERATE",1.28
"3464","Nenga_banaensis","VIE","Nenga","Areceae","Arecoideae",1.4,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.173
"3465","Nenga_gajah","BOR","Nenga","Areceae","Arecoideae",6.5,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.189
"3466","Nenga_gajah","SUM","Nenga","Areceae","Arecoideae",6.5,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.189
"3467","Nenga_grandiflora","MLY","Nenga","Areceae","Arecoideae",4.6,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.164
