"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"	"fit"	"delta"	"w"
18	"BMS"	-2166.39383775955	4338.78767551909	4338.79958618907	4355.61874837403	3	990	23	0	0	0	0.0806455051139281	0.00758556460942705	0.966134507302545	1.06905957983838	0	0	4338.79958618907	815.22706146532	8.99196040876736e-178
18	"OU1"	-1766.44071623355	3538.88143246709	3538.89334313707	3555.71250532203	3	1600	200	0	0.145789732224075	0	0.136161721852461	0	0.618693766193649	0.0249166446220739	0	0	3538.89334313707	15.32081841332	0.000448010388707939
18	"OUM"	-1760.75031120462	3529.50062240924	3529.52048338243	3551.94205288249	4	1600	190	0	0.149504189786904	0.149504189786904	0.13769598500775	0.13769598500775	0.594134051340442	0.0251831534006428	0.954832847491797	0.102633278652041	3529.52048338243	5.94795865867991	0.0485935603754406
18	"OUMV"	-1756.77135923222	3523.54271846444	3523.57252472375	3551.594506556	5	1500	220	24	0.1458485022916	0.1458485022916	0.137265745966169	0.0761564519135222	0.597522371479813	0.0258084395290726	0.957666645659304	0.0780739374145364	3523.57252472375	0	0.950958429235851
19	"BM1"	-2576.51276693369	5157.02553386739	5157.03148624834	5168.24624910401	2	1000	0	0	0	0	0.120975050638664	0	0.969777923287377	1.38775376811104	0	0	5157.03148624834	1301.30265800942	2.66505832736733e-283
19	"BMS"	-2541.24655440572	5088.49310881145	5088.50501948142	5105.32418166639	3	990	22	0	0	0	0.123437219965974	0.0115135115689951	0.935566541845266	1.39183032977326	0	0	5088.50501948142	1232.7761912425	2.02320509036889e-268
19	"OU1"	-1935.40177524245	3876.80355048491	3876.81546115488	3893.63462333985	3	1900	8	0	0.824491536073214	0	0.697149345742232	0	0.517016018838278	0.0154089314515695	0	0	3876.81546115488	21.0866329159599	2.63684371184184e-05
19	"OUM"	-1923.85448363287	3855.70896726573	3855.72882823892	3878.15039773898	4	1900	9.3	0	0.851034187575092	0.851034187575092	0.709953162416449	0.709953162416449	0.50246701959827	0.0155453255753935	0.912308070989557	0.0835157637952554	3855.72882823892	0	0.999973631562882
20	"BM1"	-4635.30028766971	9274.60057533943	9274.60652772038	9285.82129057605	2	1000	0	0	0	0	0.921670469303312	0	0.958300739254835	3.81586495466526	0	0	9274.60652772038	4884.45570037782	0
20	"BMS"	-4562.60097972108	9131.20195944216	9131.21387011213	9148.03303229709	3	990	22	0	0	0	0.941596726651696	0.0165612559117092	0.973555472689053	3.74409006772609	0	0	9131.21387011213	4741.06304276957	0
